"etuus";"vuosi";"aikatyyppi";"viikko";"alue";"ikaluokka";"sukupuoli";"saapuneet_hakemukset";"updated";"saapuneet_hakemukset_kumu"
"Sairauspäiväraha";"2019";"viikko";"44";"Koko Suomi";"kaikki";"kaikki";"14408";"2023/11/21 09:43:32";"555456"
"Sairauspäiväraha";"2019";"viikko";"45";"Koko Suomi";"kaikki";"kaikki";"13836";"2023/11/21 09:43:32";"569292"
"Sairauspäiväraha";"2019";"viikko";"46";"Koko Suomi";"kaikki";"kaikki";"15077";"2023/11/21 09:43:32";"584369"
"Sairauspäiväraha";"2019";"viikko";"47";"Koko Suomi";"kaikki";"kaikki";"12423";"2023/11/21 09:43:32";"596792"
"Sairauspäiväraha";"2019";"viikko";"48";"Koko Suomi";"kaikki";"kaikki";"13712";"2023/11/21 09:43:32";"610504"
"Sairauspäiväraha";"2019";"viikko";"49";"Koko Suomi";"kaikki";"kaikki";"11991";"2023/11/21 09:43:32";"622495"
"Sairauspäiväraha";"2019";"viikko";"50";"Koko Suomi";"kaikki";"kaikki";"16599";"2023/11/21 09:43:32";"639094"
"Sairauspäiväraha";"2019";"viikko";"51";"Koko Suomi";"kaikki";"kaikki";"14526";"2023/11/21 09:43:32";"653620"
"Sairauspäiväraha";"2019";"viikko";"52";"Koko Suomi";"kaikki";"kaikki";"5296";"2023/11/21 09:43:32";"658916"
"Sairauspäiväraha";"2020";"viikko";"1";"Koko Suomi";"kaikki";"kaikki";"10518";"2023/11/21 09:43:32";"10518"
"Sairauspäiväraha";"2020";"viikko";"2";"Koko Suomi";"kaikki";"kaikki";"9969";"2023/11/21 09:43:32";"20487"
"Sairauspäiväraha";"2020";"viikko";"3";"Koko Suomi";"kaikki";"kaikki";"16154";"2023/11/21 09:43:32";"36641"
"Sairauspäiväraha";"2020";"viikko";"4";"Koko Suomi";"kaikki";"kaikki";"14400";"2023/11/21 09:43:32";"51041"
"Sairauspäiväraha";"2020";"viikko";"5";"Koko Suomi";"kaikki";"kaikki";"13739";"2023/11/21 09:43:32";"64780"
"Sairauspäiväraha";"2020";"viikko";"6";"Koko Suomi";"kaikki";"kaikki";"13017";"2023/11/21 09:43:32";"77797"
"Sairauspäiväraha";"2020";"viikko";"7";"Koko Suomi";"kaikki";"kaikki";"14944";"2023/11/21 09:43:32";"92741"
"Sairauspäiväraha";"2020";"viikko";"8";"Koko Suomi";"kaikki";"kaikki";"11897";"2023/11/21 09:43:32";"104638"
"Sairauspäiväraha";"2020";"viikko";"9";"Koko Suomi";"kaikki";"kaikki";"15328";"2023/11/21 09:43:32";"119966"
"Sairauspäiväraha";"2020";"viikko";"10";"Koko Suomi";"kaikki";"kaikki";"13341";"2023/11/21 09:43:32";"133307"
"Sairauspäiväraha";"2020";"viikko";"11";"Koko Suomi";"kaikki";"kaikki";"13986";"2023/11/21 09:43:32";"147293"
"Sairauspäiväraha";"2020";"viikko";"12";"Koko Suomi";"kaikki";"kaikki";"12245";"2023/11/21 09:43:32";"159538"
"Sairauspäiväraha";"2020";"viikko";"13";"Koko Suomi";"kaikki";"kaikki";"13017";"2023/11/21 09:43:32";"172555"
"Sairauspäiväraha";"2020";"viikko";"14";"Koko Suomi";"kaikki";"kaikki";"12934";"2023/11/21 09:43:32";"185489"
"Sairauspäiväraha";"2020";"viikko";"15";"Koko Suomi";"kaikki";"kaikki";"11168";"2023/11/21 09:43:32";"196657"
"Sairauspäiväraha";"2020";"viikko";"16";"Koko Suomi";"kaikki";"kaikki";"12583";"2023/11/21 09:43:32";"209240"
"Sairauspäiväraha";"2020";"viikko";"17";"Koko Suomi";"kaikki";"kaikki";"13340";"2023/11/21 09:43:32";"222580"
"Sairauspäiväraha";"2020";"viikko";"18";"Koko Suomi";"kaikki";"kaikki";"11276";"2023/11/21 09:43:32";"233856"
"Sairauspäiväraha";"2020";"viikko";"19";"Koko Suomi";"kaikki";"kaikki";"12700";"2023/11/21 09:43:32";"246556"
"Sairauspäiväraha";"2020";"viikko";"20";"Koko Suomi";"kaikki";"kaikki";"13509";"2023/11/21 09:43:32";"260065"
"Sairauspäiväraha";"2020";"viikko";"21";"Koko Suomi";"kaikki";"kaikki";"9132";"2023/11/21 09:43:32";"269197"
"Sairauspäiväraha";"2020";"viikko";"22";"Koko Suomi";"kaikki";"kaikki";"12482";"2023/11/21 09:43:32";"281679"
"Sairauspäiväraha";"2020";"viikko";"23";"Koko Suomi";"kaikki";"kaikki";"11607";"2023/11/21 09:43:32";"293286"
"Sairauspäiväraha";"2020";"viikko";"24";"Koko Suomi";"kaikki";"kaikki";"12452";"2023/11/21 09:43:32";"305738"
"Sairauspäiväraha";"2020";"viikko";"25";"Koko Suomi";"kaikki";"kaikki";"9100";"2023/11/21 09:43:32";"314838"
"Sairauspäiväraha";"2020";"viikko";"26";"Koko Suomi";"kaikki";"kaikki";"11154";"2023/11/21 09:43:32";"325992"
"Sairauspäiväraha";"2020";"viikko";"27";"Koko Suomi";"kaikki";"kaikki";"11678";"2023/11/21 09:43:32";"337670"
"Sairauspäiväraha";"2020";"viikko";"28";"Koko Suomi";"kaikki";"kaikki";"10293";"2023/11/21 09:43:32";"347963"
"Sairauspäiväraha";"2020";"viikko";"29";"Koko Suomi";"kaikki";"kaikki";"9361";"2023/11/21 09:43:32";"357324"
"Sairauspäiväraha";"2020";"viikko";"30";"Koko Suomi";"kaikki";"kaikki";"8203";"2023/11/21 09:43:32";"365527"
"Sairauspäiväraha";"2020";"viikko";"31";"Koko Suomi";"kaikki";"kaikki";"8502";"2023/11/21 09:43:32";"374029"
"Sairauspäiväraha";"2020";"viikko";"32";"Koko Suomi";"kaikki";"kaikki";"7869";"2023/11/21 09:43:32";"381898"
"Sairauspäiväraha";"2020";"viikko";"33";"Koko Suomi";"kaikki";"kaikki";"10429";"2023/11/21 09:43:32";"392327"
"Sairauspäiväraha";"2020";"viikko";"34";"Koko Suomi";"kaikki";"kaikki";"9465";"2023/11/21 09:43:32";"401792"
"Sairauspäiväraha";"2020";"viikko";"35";"Koko Suomi";"kaikki";"kaikki";"10897";"2023/11/21 09:43:32";"412689"
"Sairauspäiväraha";"2020";"viikko";"36";"Koko Suomi";"kaikki";"kaikki";"12368";"2023/11/21 09:43:32";"425057"
"Sairauspäiväraha";"2020";"viikko";"37";"Koko Suomi";"kaikki";"kaikki";"12818";"2023/11/21 09:43:32";"437875"
"Sairauspäiväraha";"2020";"viikko";"38";"Koko Suomi";"kaikki";"kaikki";"12284";"2023/11/21 09:43:32";"450159"
"Sairauspäiväraha";"2020";"viikko";"39";"Koko Suomi";"kaikki";"kaikki";"11527";"2023/11/21 09:43:32";"461686"
"Sairauspäiväraha";"2020";"viikko";"40";"Koko Suomi";"kaikki";"kaikki";"11137";"2023/11/21 09:43:32";"472823"
"Sairauspäiväraha";"2020";"viikko";"41";"Koko Suomi";"kaikki";"kaikki";"13589";"2023/11/21 09:43:32";"486412"
"Sairauspäiväraha";"2020";"viikko";"42";"Koko Suomi";"kaikki";"kaikki";"12995";"2023/11/21 09:43:32";"499407"
"Sairauspäiväraha";"2020";"viikko";"43";"Koko Suomi";"kaikki";"kaikki";"10878";"2023/11/21 09:43:32";"510285"
"Sairauspäiväraha";"2020";"viikko";"44";"Koko Suomi";"kaikki";"kaikki";"12327";"2023/11/21 09:43:32";"522612"
"Sairauspäiväraha";"2020";"viikko";"45";"Koko Suomi";"kaikki";"kaikki";"11591";"2023/11/21 09:43:32";"534203"
"Sairauspäiväraha";"2020";"viikko";"46";"Koko Suomi";"kaikki";"kaikki";"13662";"2023/11/21 09:43:32";"547865"
"Sairauspäiväraha";"2020";"viikko";"47";"Koko Suomi";"kaikki";"kaikki";"12120";"2023/11/21 09:43:32";"559985"
"Sairauspäiväraha";"2020";"viikko";"48";"Koko Suomi";"kaikki";"kaikki";"12139";"2023/11/21 09:43:32";"572124"
"Sairauspäiväraha";"2020";"viikko";"49";"Koko Suomi";"kaikki";"kaikki";"12442";"2023/11/21 09:43:32";"584566"
"Sairauspäiväraha";"2020";"viikko";"50";"Koko Suomi";"kaikki";"kaikki";"14553";"2023/11/21 09:43:32";"599119"
"Sairauspäiväraha";"2020";"viikko";"51";"Koko Suomi";"kaikki";"kaikki";"14310";"2023/11/21 09:43:32";"613429"
"Sairauspäiväraha";"2020";"viikko";"52";"Koko Suomi";"kaikki";"kaikki";"6871";"2023/11/21 09:43:32";"620300"
"Sairauspäiväraha";"2020";"viikko";"53";"Koko Suomi";"kaikki";"kaikki";"10338";"2023/11/21 09:43:32";"630638"
"Sairauspäiväraha";"2021";"viikko";"1";"Koko Suomi";"kaikki";"kaikki";"9859";"2023/11/21 09:43:32";"9859"
"Sairauspäiväraha";"2021";"viikko";"2";"Koko Suomi";"kaikki";"kaikki";"12639";"2023/11/21 09:43:32";"22498"
"Sairauspäiväraha";"2021";"viikko";"3";"Koko Suomi";"kaikki";"kaikki";"11777";"2023/11/21 09:43:32";"34275"
"Sairauspäiväraha";"2021";"viikko";"4";"Koko Suomi";"kaikki";"kaikki";"11783";"2023/11/21 09:43:32";"46058"
"Sairauspäiväraha";"2021";"viikko";"5";"Koko Suomi";"kaikki";"kaikki";"11121";"2023/11/21 09:43:32";"57179"
"Sairauspäiväraha";"2021";"viikko";"6";"Koko Suomi";"kaikki";"kaikki";"13279";"2023/11/21 09:43:32";"70458"
"Sairauspäiväraha";"2021";"viikko";"7";"Koko Suomi";"kaikki";"kaikki";"12597";"2023/11/21 09:43:32";"83055"
"Sairauspäiväraha";"2021";"viikko";"8";"Koko Suomi";"kaikki";"kaikki";"13057";"2023/11/21 09:43:32";"96112"
"Sairauspäiväraha";"2021";"viikko";"9";"Koko Suomi";"kaikki";"kaikki";"12434";"2023/11/21 09:43:32";"108546"
"Sairauspäiväraha";"2021";"viikko";"10";"Koko Suomi";"kaikki";"kaikki";"12438";"2023/11/21 09:43:32";"120984"
"Sairauspäiväraha";"2021";"viikko";"11";"Koko Suomi";"kaikki";"kaikki";"13001";"2023/11/21 09:43:32";"133985"
"Sairauspäiväraha";"2021";"viikko";"12";"Koko Suomi";"kaikki";"kaikki";"11660";"2023/11/21 09:43:32";"145645"
"Sairauspäiväraha";"2021";"viikko";"13";"Koko Suomi";"kaikki";"kaikki";"9831";"2023/11/21 09:43:32";"155476"
"Sairauspäiväraha";"2021";"viikko";"14";"Koko Suomi";"kaikki";"kaikki";"9173";"2023/11/21 09:43:32";"164649"
"Sairauspäiväraha";"2021";"viikko";"15";"Koko Suomi";"kaikki";"kaikki";"12966";"2023/11/21 09:43:32";"177615"
"Sairauspäiväraha";"2021";"viikko";"16";"Koko Suomi";"kaikki";"kaikki";"12322";"2023/11/21 09:43:32";"189937"
"Sairauspäiväraha";"2021";"viikko";"17";"Koko Suomi";"kaikki";"kaikki";"10674";"2023/11/21 09:43:32";"200611"
"Sairauspäiväraha";"2021";"viikko";"18";"Koko Suomi";"kaikki";"kaikki";"11176";"2023/11/21 09:43:32";"211787"
"Sairauspäiväraha";"2021";"viikko";"19";"Koko Suomi";"kaikki";"kaikki";"10111";"2023/11/21 09:43:32";"221898"
"Sairauspäiväraha";"2021";"viikko";"20";"Koko Suomi";"kaikki";"kaikki";"12033";"2023/11/21 09:43:32";"233931"
"Sairauspäiväraha";"2021";"viikko";"21";"Koko Suomi";"kaikki";"kaikki";"11908";"2023/11/21 09:43:32";"245839"
"Sairauspäiväraha";"2021";"viikko";"22";"Koko Suomi";"kaikki";"kaikki";"11806";"2023/11/21 09:43:32";"257645"
"Sairauspäiväraha";"2021";"viikko";"23";"Koko Suomi";"kaikki";"kaikki";"11534";"2023/11/21 09:43:32";"269179"
"Sairauspäiväraha";"2021";"viikko";"24";"Koko Suomi";"kaikki";"kaikki";"13620";"2023/11/21 09:43:32";"282799"
"Sairauspäiväraha";"2021";"viikko";"25";"Koko Suomi";"kaikki";"kaikki";"8812";"2023/11/21 09:43:32";"291611"
"Sairauspäiväraha";"2021";"viikko";"26";"Koko Suomi";"kaikki";"kaikki";"10902";"2023/11/21 09:43:32";"302513"
"Sairauspäiväraha";"2021";"viikko";"27";"Koko Suomi";"kaikki";"kaikki";"10173";"2023/11/21 09:43:32";"312686"
"Sairauspäiväraha";"2021";"viikko";"28";"Koko Suomi";"kaikki";"kaikki";"9206";"2023/11/21 09:43:32";"321892"
"Sairauspäiväraha";"2021";"viikko";"29";"Koko Suomi";"kaikki";"kaikki";"9615";"2023/11/21 09:43:32";"331507"
"Sairauspäiväraha";"2021";"viikko";"30";"Koko Suomi";"kaikki";"kaikki";"8130";"2023/11/21 09:43:32";"339637"
"Sairauspäiväraha";"2021";"viikko";"31";"Koko Suomi";"kaikki";"kaikki";"8198";"2023/11/21 09:43:32";"347835"
"Sairauspäiväraha";"2021";"viikko";"32";"Koko Suomi";"kaikki";"kaikki";"10220";"2023/11/21 09:43:32";"358055"
"Sairauspäiväraha";"2021";"viikko";"33";"Koko Suomi";"kaikki";"kaikki";"11111";"2023/11/21 09:43:32";"369166"
"Sairauspäiväraha";"2021";"viikko";"34";"Koko Suomi";"kaikki";"kaikki";"10939";"2023/11/21 09:43:32";"380105"
"Sairauspäiväraha";"2021";"viikko";"35";"Koko Suomi";"kaikki";"kaikki";"11568";"2023/11/21 09:43:32";"391673"
"Sairauspäiväraha";"2021";"viikko";"36";"Koko Suomi";"kaikki";"kaikki";"11298";"2023/11/21 09:43:32";"402971"
"Sairauspäiväraha";"2021";"viikko";"37";"Koko Suomi";"kaikki";"kaikki";"12779";"2023/11/21 09:43:32";"415750"
"Sairauspäiväraha";"2021";"viikko";"38";"Koko Suomi";"kaikki";"kaikki";"11895";"2023/11/21 09:43:32";"427645"
"Sairauspäiväraha";"2021";"viikko";"39";"Koko Suomi";"kaikki";"kaikki";"12698";"2023/11/21 09:43:32";"440343"
"Sairauspäiväraha";"2021";"viikko";"40";"Koko Suomi";"kaikki";"kaikki";"11699";"2023/11/21 09:43:32";"452042"
"Sairauspäiväraha";"2021";"viikko";"41";"Koko Suomi";"kaikki";"kaikki";"13630";"2023/11/21 09:43:32";"465672"
"Sairauspäiväraha";"2021";"viikko";"42";"Koko Suomi";"kaikki";"kaikki";"12295";"2023/11/21 09:43:32";"477967"
"Sairauspäiväraha";"2021";"viikko";"43";"Koko Suomi";"kaikki";"kaikki";"12318";"2023/11/21 09:43:32";"490285"
"Sairauspäiväraha";"2021";"viikko";"44";"Koko Suomi";"kaikki";"kaikki";"12524";"2023/11/21 09:43:32";"502809"
"Sairauspäiväraha";"2021";"viikko";"45";"Koko Suomi";"kaikki";"kaikki";"12475";"2023/11/21 09:43:32";"515284"
"Sairauspäiväraha";"2021";"viikko";"46";"Koko Suomi";"kaikki";"kaikki";"13047";"2023/11/21 09:43:32";"528331"
"Sairauspäiväraha";"2021";"viikko";"47";"Koko Suomi";"kaikki";"kaikki";"11779";"2023/11/21 09:43:32";"540110"
"Sairauspäiväraha";"2021";"viikko";"48";"Koko Suomi";"kaikki";"kaikki";"12062";"2023/11/21 09:43:32";"552172"
"Sairauspäiväraha";"2021";"viikko";"49";"Koko Suomi";"kaikki";"kaikki";"9829";"2023/11/21 09:43:32";"562001"
"Sairauspäiväraha";"2021";"viikko";"50";"Koko Suomi";"kaikki";"kaikki";"15241";"2023/11/21 09:43:32";"577242"
"Sairauspäiväraha";"2021";"viikko";"51";"Koko Suomi";"kaikki";"kaikki";"9430";"2023/11/21 09:43:32";"586672"
"Sairauspäiväraha";"2021";"viikko";"52";"Koko Suomi";"kaikki";"kaikki";"11265";"2023/11/21 09:43:32";"597937"
"Sairauspäiväraha";"2022";"viikko";"1";"Koko Suomi";"kaikki";"kaikki";"10363";"2023/11/21 09:43:32";"10363"
"Sairauspäiväraha";"2022";"viikko";"2";"Koko Suomi";"kaikki";"kaikki";"13207";"2023/11/21 09:43:32";"23570"
"Sairauspäiväraha";"2022";"viikko";"3";"Koko Suomi";"kaikki";"kaikki";"12604";"2023/11/21 09:43:32";"36174"
"Sairauspäiväraha";"2022";"viikko";"4";"Koko Suomi";"kaikki";"kaikki";"13143";"2023/11/21 09:43:32";"49317"
"Sairauspäiväraha";"2022";"viikko";"5";"Koko Suomi";"kaikki";"kaikki";"12591";"2023/11/21 09:43:32";"61908"
"Sairauspäiväraha";"2022";"viikko";"6";"Koko Suomi";"kaikki";"kaikki";"12166";"2023/11/21 09:43:32";"74074"
"Sairauspäiväraha";"2022";"viikko";"7";"Koko Suomi";"kaikki";"kaikki";"13665";"2023/11/21 09:43:32";"87739"
"Sairauspäiväraha";"2022";"viikko";"8";"Koko Suomi";"kaikki";"kaikki";"13214";"2023/11/21 09:43:32";"100953"
"Sairauspäiväraha";"2022";"viikko";"9";"Koko Suomi";"kaikki";"kaikki";"11933";"2023/11/21 09:43:32";"112886"
"Sairauspäiväraha";"2022";"viikko";"10";"Koko Suomi";"kaikki";"kaikki";"12870";"2023/11/21 09:43:32";"125756"
"Sairauspäiväraha";"2022";"viikko";"11";"Koko Suomi";"kaikki";"kaikki";"12572";"2023/11/21 09:43:32";"138328"
"Sairauspäiväraha";"2022";"viikko";"12";"Koko Suomi";"kaikki";"kaikki";"12437";"2023/11/21 09:43:32";"150765"
"Sairauspäiväraha";"2022";"viikko";"13";"Koko Suomi";"kaikki";"kaikki";"13689";"2023/11/21 09:43:32";"164454"
"Sairauspäiväraha";"2022";"viikko";"14";"Koko Suomi";"kaikki";"kaikki";"11533";"2023/11/21 09:43:32";"175987"
"Sairauspäiväraha";"2022";"viikko";"15";"Koko Suomi";"kaikki";"kaikki";"10749";"2023/11/21 09:43:32";"186736"
"Sairauspäiväraha";"2022";"viikko";"16";"Koko Suomi";"kaikki";"kaikki";"9694";"2023/11/21 09:43:32";"196430"
"Sairauspäiväraha";"2022";"viikko";"17";"Koko Suomi";"kaikki";"kaikki";"12234";"2023/11/21 09:43:32";"208664"
"Sairauspäiväraha";"2022";"viikko";"18";"Koko Suomi";"kaikki";"kaikki";"10976";"2023/11/21 09:43:32";"219640"
"Sairauspäiväraha";"2022";"viikko";"19";"Koko Suomi";"kaikki";"kaikki";"12124";"2023/11/21 09:43:32";"231764"
"Sairauspäiväraha";"2022";"viikko";"20";"Koko Suomi";"kaikki";"kaikki";"11529";"2023/11/21 09:43:32";"243293"
"Sairauspäiväraha";"2022";"viikko";"21";"Koko Suomi";"kaikki";"kaikki";"9818";"2023/11/21 09:43:32";"253111"
"Sairauspäiväraha";"2022";"viikko";"22";"Koko Suomi";"kaikki";"kaikki";"13309";"2023/11/21 09:43:32";"266420"
"Sairauspäiväraha";"2022";"viikko";"23";"Koko Suomi";"kaikki";"kaikki";"11717";"2023/11/21 09:43:32";"278137"
"Sairauspäiväraha";"2022";"viikko";"24";"Koko Suomi";"kaikki";"kaikki";"13547";"2023/11/21 09:43:32";"291684"
"Sairauspäiväraha";"2022";"viikko";"25";"Koko Suomi";"kaikki";"kaikki";"8934";"2023/11/21 09:43:32";"300618"
"Sairauspäiväraha";"2022";"viikko";"26";"Koko Suomi";"kaikki";"kaikki";"11431";"2023/11/21 09:43:32";"312049"
"Sairauspäiväraha";"2022";"viikko";"27";"Koko Suomi";"kaikki";"kaikki";"10057";"2023/11/21 09:43:32";"322106"
"Sairauspäiväraha";"2022";"viikko";"28";"Koko Suomi";"kaikki";"kaikki";"10202";"2023/11/21 09:43:32";"332308"
"Sairauspäiväraha";"2022";"viikko";"29";"Koko Suomi";"kaikki";"kaikki";"8957";"2023/11/21 09:43:32";"341265"
"Sairauspäiväraha";"2022";"viikko";"30";"Koko Suomi";"kaikki";"kaikki";"9873";"2023/11/21 09:43:32";"351138"
"Sairauspäiväraha";"2022";"viikko";"31";"Koko Suomi";"kaikki";"kaikki";"9359";"2023/11/21 09:43:32";"360497"
"Sairauspäiväraha";"2022";"viikko";"32";"Koko Suomi";"kaikki";"kaikki";"10385";"2023/11/21 09:43:32";"370882"
"Sairauspäiväraha";"2022";"viikko";"33";"Koko Suomi";"kaikki";"kaikki";"12397";"2023/11/21 09:43:32";"383279"
"Sairauspäiväraha";"2022";"viikko";"34";"Koko Suomi";"kaikki";"kaikki";"11057";"2023/11/21 09:43:32";"394336"
"Sairauspäiväraha";"2022";"viikko";"35";"Koko Suomi";"kaikki";"kaikki";"13051";"2023/11/21 09:43:32";"407387"
"Sairauspäiväraha";"2022";"viikko";"36";"Koko Suomi";"kaikki";"kaikki";"11678";"2023/11/21 09:43:32";"419065"
"Sairauspäiväraha";"2022";"viikko";"37";"Koko Suomi";"kaikki";"kaikki";"13697";"2023/11/21 09:43:32";"432762"
"Sairauspäiväraha";"2022";"viikko";"38";"Koko Suomi";"kaikki";"kaikki";"12203";"2023/11/21 09:43:32";"444965"
"Sairauspäiväraha";"2022";"viikko";"39";"Koko Suomi";"kaikki";"kaikki";"13157";"2023/11/21 09:43:32";"458122"
"Sairauspäiväraha";"2022";"viikko";"40";"Koko Suomi";"kaikki";"kaikki";"12838";"2023/11/21 09:43:32";"470960"
"Sairauspäiväraha";"2022";"viikko";"41";"Koko Suomi";"kaikki";"kaikki";"15408";"2023/11/21 09:43:32";"486368"
"Sairauspäiväraha";"2022";"viikko";"42";"Koko Suomi";"kaikki";"kaikki";"13756";"2023/11/21 09:43:32";"500124"
"Sairauspäiväraha";"2022";"viikko";"43";"Koko Suomi";"kaikki";"kaikki";"13254";"2023/11/21 09:43:32";"513378"
"Sairauspäiväraha";"2022";"viikko";"44";"Koko Suomi";"kaikki";"kaikki";"12961";"2023/11/21 09:43:32";"526339"
"Sairauspäiväraha";"2022";"viikko";"45";"Koko Suomi";"kaikki";"kaikki";"13466";"2023/11/21 09:43:32";"539805"
"Sairauspäiväraha";"2022";"viikko";"46";"Koko Suomi";"kaikki";"kaikki";"14207";"2023/11/21 09:43:32";"554012"
"Sairauspäiväraha";"2022";"viikko";"47";"Koko Suomi";"kaikki";"kaikki";"12584";"2023/11/21 09:43:32";"566596"
"Sairauspäiväraha";"2022";"viikko";"48";"Koko Suomi";"kaikki";"kaikki";"16124";"2023/11/21 09:43:32";"582720"
"Sairauspäiväraha";"2022";"viikko";"49";"Koko Suomi";"kaikki";"kaikki";"9019";"2023/11/21 09:43:32";"591739"
"Sairauspäiväraha";"2022";"viikko";"50";"Koko Suomi";"kaikki";"kaikki";"15728";"2023/11/21 09:43:32";"607467"
"Sairauspäiväraha";"2022";"viikko";"51";"Koko Suomi";"kaikki";"kaikki";"13704";"2023/11/21 09:43:32";"621171"
"Sairauspäiväraha";"2022";"viikko";"52";"Koko Suomi";"kaikki";"kaikki";"11051";"2023/11/21 09:43:32";"632222"
"Sairauspäiväraha";"2023";"viikko";"1";"Koko Suomi";"kaikki";"kaikki";"11246";"2023/11/21 09:43:32";"11246"
"Sairauspäiväraha";"2023";"viikko";"2";"Koko Suomi";"kaikki";"kaikki";"13298";"2023/11/21 09:43:32";"24544"
"Sairauspäiväraha";"2023";"viikko";"3";"Koko Suomi";"kaikki";"kaikki";"13055";"2023/11/21 09:43:32";"37599"
"Sairauspäiväraha";"2023";"viikko";"4";"Koko Suomi";"kaikki";"kaikki";"14055";"2023/11/21 09:43:32";"51654"
"Sairauspäiväraha";"2023";"viikko";"5";"Koko Suomi";"kaikki";"kaikki";"14430";"2023/11/21 09:43:32";"66084"
"Sairauspäiväraha";"2023";"viikko";"6";"Koko Suomi";"kaikki";"kaikki";"12809";"2023/11/21 09:43:32";"78893"
"Sairauspäiväraha";"2023";"viikko";"7";"Koko Suomi";"kaikki";"kaikki";"14750";"2023/11/21 09:43:32";"93643"
"Sairauspäiväraha";"2023";"viikko";"8";"Koko Suomi";"kaikki";"kaikki";"13834";"2023/11/21 09:43:32";"107477"
"Sairauspäiväraha";"2023";"viikko";"9";"Koko Suomi";"kaikki";"kaikki";"14601";"2023/11/21 09:43:32";"122078"
"Sairauspäiväraha";"2023";"viikko";"10";"Koko Suomi";"kaikki";"kaikki";"13789";"2023/11/21 09:43:32";"135867"
"Sairauspäiväraha";"2023";"viikko";"11";"Koko Suomi";"kaikki";"kaikki";"14892";"2023/11/21 09:43:32";"150759"
"Sairauspäiväraha";"2023";"viikko";"12";"Koko Suomi";"kaikki";"kaikki";"12987";"2023/11/21 09:43:32";"163746"
"Sairauspäiväraha";"2023";"viikko";"13";"Koko Suomi";"kaikki";"kaikki";"14165";"2023/11/21 09:43:32";"177911"
"Sairauspäiväraha";"2023";"viikko";"14";"Koko Suomi";"kaikki";"kaikki";"10061";"2023/11/21 09:43:32";"187972"
"Sairauspäiväraha";"2023";"viikko";"15";"Koko Suomi";"kaikki";"kaikki";"11381";"2023/11/21 09:43:32";"199353"
"Sairauspäiväraha";"2023";"viikko";"16";"Koko Suomi";"kaikki";"kaikki";"14408";"2023/11/21 09:43:32";"213761"
"Sairauspäiväraha";"2023";"viikko";"17";"Koko Suomi";"kaikki";"kaikki";"14353";"2023/11/21 09:43:32";"228114"
"Sairauspäiväraha";"2023";"viikko";"18";"Koko Suomi";"kaikki";"kaikki";"10986";"2023/11/21 09:43:32";"239100"
"Sairauspäiväraha";"2023";"viikko";"19";"Koko Suomi";"kaikki";"kaikki";"13672";"2023/11/21 09:43:32";"252772"
"Sairauspäiväraha";"2023";"viikko";"20";"Koko Suomi";"kaikki";"kaikki";"10911";"2023/11/21 09:43:32";"263683"
"Sairauspäiväraha";"2023";"viikko";"21";"Koko Suomi";"kaikki";"kaikki";"12988";"2023/11/21 09:43:32";"276671"
"Sairauspäiväraha";"2023";"viikko";"22";"Koko Suomi";"kaikki";"kaikki";"13018";"2023/11/21 09:43:32";"289689"
"Sairauspäiväraha";"2023";"viikko";"23";"Koko Suomi";"kaikki";"kaikki";"12616";"2023/11/21 09:43:32";"302305"
"Sairauspäiväraha";"2023";"viikko";"24";"Koko Suomi";"kaikki";"kaikki";"15192";"2023/11/21 09:43:32";"317497"
"Sairauspäiväraha";"2023";"viikko";"25";"Koko Suomi";"kaikki";"kaikki";"11123";"2023/11/21 09:43:32";"328620"
"Sairauspäiväraha";"2023";"viikko";"26";"Koko Suomi";"kaikki";"kaikki";"12612";"2023/11/21 09:43:32";"341232"
"Sairauspäiväraha";"2023";"viikko";"27";"Koko Suomi";"kaikki";"kaikki";"11244";"2023/11/21 09:43:32";"352476"
"Sairauspäiväraha";"2023";"viikko";"28";"Koko Suomi";"kaikki";"kaikki";"11225";"2023/11/21 09:43:32";"363701"
"Sairauspäiväraha";"2023";"viikko";"29";"Koko Suomi";"kaikki";"kaikki";"9420";"2023/11/21 09:43:32";"373121"
"Sairauspäiväraha";"2023";"viikko";"30";"Koko Suomi";"kaikki";"kaikki";"8872";"2023/11/21 09:43:32";"381993"
"Sairauspäiväraha";"2023";"viikko";"31";"Koko Suomi";"kaikki";"kaikki";"9302";"2023/11/21 09:43:32";"391295"
"Sairauspäiväraha";"2023";"viikko";"32";"Koko Suomi";"kaikki";"kaikki";"10333";"2023/11/21 09:43:32";"401628"
"Sairauspäiväraha";"2023";"viikko";"33";"Koko Suomi";"kaikki";"kaikki";"10942";"2023/11/21 09:43:32";"412570"
"Sairauspäiväraha";"2023";"viikko";"34";"Koko Suomi";"kaikki";"kaikki";"11042";"2023/11/21 09:43:32";"423612"
"Sairauspäiväraha";"2023";"viikko";"35";"Koko Suomi";"kaikki";"kaikki";"13697";"2023/11/21 09:43:32";"437309"
"Sairauspäiväraha";"2023";"viikko";"36";"Koko Suomi";"kaikki";"kaikki";"11789";"2023/11/21 09:43:32";"449098"
"Sairauspäiväraha";"2023";"viikko";"37";"Koko Suomi";"kaikki";"kaikki";"14069";"2023/11/21 09:43:32";"463167"
"Sairauspäiväraha";"2023";"viikko";"38";"Koko Suomi";"kaikki";"kaikki";"13470";"2023/11/21 09:43:32";"476637"
