"etuus";"vuosi";"aikatyyppi";"viikko";"paiva";"viikonpaiva";"alue";"ikaluokka";"sukupuoli";"saapuneet_hakemukset";"updated"
"Tartuntatautipäiväraha";"2021";"paiva";"18";"2021-05-06";"torstai";"Koko Suomi";"kaikki";"kaikki";"903";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"18";"2021-05-07";"perjantai";"Koko Suomi";"kaikki";"kaikki";"706";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"18";"2021-05-08";"lauantai";"Koko Suomi";"kaikki";"kaikki";"130";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"18";"2021-05-09";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"67";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"18";"2022-05-02";"maanantai";"Koko Suomi";"kaikki";"kaikki";"3176";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"18";"2022-05-03";"tiistai";"Koko Suomi";"kaikki";"kaikki";"3067";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"18";"2022-05-04";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"3177";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"18";"2022-05-05";"torstai";"Koko Suomi";"kaikki";"kaikki";"2889";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"18";"2022-05-06";"perjantai";"Koko Suomi";"kaikki";"kaikki";"2712";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"18";"2022-05-07";"lauantai";"Koko Suomi";"kaikki";"kaikki";"584";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"18";"2022-05-08";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"467";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"18";"2023-05-01";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"18";"2023-05-02";"tiistai";"Koko Suomi";"kaikki";"kaikki";"43";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"18";"2023-05-03";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"41";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"18";"2023-05-04";"torstai";"Koko Suomi";"kaikki";"kaikki";"109";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"18";"2023-05-05";"perjantai";"Koko Suomi";"kaikki";"kaikki";"69";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"18";"2023-05-06";"lauantai";"Koko Suomi";"kaikki";"kaikki";"1";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"18";"2023-05-07";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"4";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"19";"2020-05-04";"maanantai";"Koko Suomi";"kaikki";"kaikki";"272";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"19";"2020-05-05";"tiistai";"Koko Suomi";"kaikki";"kaikki";"246";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"19";"2020-05-06";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"223";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"19";"2020-05-07";"torstai";"Koko Suomi";"kaikki";"kaikki";"258";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"19";"2020-05-08";"perjantai";"Koko Suomi";"kaikki";"kaikki";"241";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"19";"2020-05-09";"lauantai";"Koko Suomi";"kaikki";"kaikki";"27";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"19";"2020-05-10";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"38";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"19";"2021-05-10";"maanantai";"Koko Suomi";"kaikki";"kaikki";"788";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"19";"2021-05-11";"tiistai";"Koko Suomi";"kaikki";"kaikki";"721";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"19";"2021-05-12";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"800";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"19";"2021-05-13";"torstai";"Koko Suomi";"kaikki";"kaikki";"240";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"19";"2021-05-14";"perjantai";"Koko Suomi";"kaikki";"kaikki";"489";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"19";"2021-05-15";"lauantai";"Koko Suomi";"kaikki";"kaikki";"121";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"19";"2021-05-16";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"105";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"19";"2022-05-09";"maanantai";"Koko Suomi";"kaikki";"kaikki";"3282";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"19";"2022-05-10";"tiistai";"Koko Suomi";"kaikki";"kaikki";"3207";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"19";"2022-05-11";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"3357";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"19";"2022-05-12";"torstai";"Koko Suomi";"kaikki";"kaikki";"3696";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"19";"2022-05-13";"perjantai";"Koko Suomi";"kaikki";"kaikki";"3336";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"19";"2022-05-14";"lauantai";"Koko Suomi";"kaikki";"kaikki";"706";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"19";"2022-05-15";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"629";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"19";"2023-05-08";"maanantai";"Koko Suomi";"kaikki";"kaikki";"22";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"19";"2023-05-09";"tiistai";"Koko Suomi";"kaikki";"kaikki";"124";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"19";"2023-05-10";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"38";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"19";"2023-05-11";"torstai";"Koko Suomi";"kaikki";"kaikki";"35";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"19";"2023-05-12";"perjantai";"Koko Suomi";"kaikki";"kaikki";"25";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"19";"2023-05-13";"lauantai";"Koko Suomi";"kaikki";"kaikki";"2";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"19";"2023-05-14";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"0";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"20";"2020-05-11";"maanantai";"Koko Suomi";"kaikki";"kaikki";"254";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"20";"2020-05-12";"tiistai";"Koko Suomi";"kaikki";"kaikki";"273";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"20";"2020-05-13";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"274";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"20";"2020-05-14";"torstai";"Koko Suomi";"kaikki";"kaikki";"247";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"20";"2020-05-15";"perjantai";"Koko Suomi";"kaikki";"kaikki";"210";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"20";"2020-05-16";"lauantai";"Koko Suomi";"kaikki";"kaikki";"33";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"20";"2020-05-17";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"35";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"20";"2021-05-17";"maanantai";"Koko Suomi";"kaikki";"kaikki";"574";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"20";"2021-05-18";"tiistai";"Koko Suomi";"kaikki";"kaikki";"709";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"20";"2021-05-19";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"632";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"20";"2021-05-20";"torstai";"Koko Suomi";"kaikki";"kaikki";"770";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"20";"2021-05-21";"perjantai";"Koko Suomi";"kaikki";"kaikki";"560";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"20";"2021-05-22";"lauantai";"Koko Suomi";"kaikki";"kaikki";"76";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"20";"2021-05-23";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"101";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"20";"2022-05-16";"maanantai";"Koko Suomi";"kaikki";"kaikki";"3135";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"20";"2022-05-17";"tiistai";"Koko Suomi";"kaikki";"kaikki";"2873";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"20";"2022-05-18";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"2844";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"20";"2022-05-19";"torstai";"Koko Suomi";"kaikki";"kaikki";"2923";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"20";"2022-05-20";"perjantai";"Koko Suomi";"kaikki";"kaikki";"2394";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"20";"2022-05-21";"lauantai";"Koko Suomi";"kaikki";"kaikki";"251";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"20";"2022-05-22";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"467";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"20";"2023-05-15";"maanantai";"Koko Suomi";"kaikki";"kaikki";"30";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"20";"2023-05-16";"tiistai";"Koko Suomi";"kaikki";"kaikki";"47";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"20";"2023-05-17";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"11";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"20";"2023-05-18";"torstai";"Koko Suomi";"kaikki";"kaikki";"2";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"20";"2023-05-19";"perjantai";"Koko Suomi";"kaikki";"kaikki";"17";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"20";"2023-05-20";"lauantai";"Koko Suomi";"kaikki";"kaikki";"0";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"20";"2023-05-21";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"1";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"21";"2020-05-18";"maanantai";"Koko Suomi";"kaikki";"kaikki";"213";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"21";"2020-05-19";"tiistai";"Koko Suomi";"kaikki";"kaikki";"230";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"21";"2020-05-20";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"206";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"21";"2020-05-21";"torstai";"Koko Suomi";"kaikki";"kaikki";"37";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"21";"2020-05-22";"perjantai";"Koko Suomi";"kaikki";"kaikki";"145";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"21";"2020-05-23";"lauantai";"Koko Suomi";"kaikki";"kaikki";"17";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"21";"2020-05-24";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"31";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"21";"2021-05-24";"maanantai";"Koko Suomi";"kaikki";"kaikki";"635";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"21";"2021-05-25";"tiistai";"Koko Suomi";"kaikki";"kaikki";"652";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"21";"2021-05-26";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"618";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"21";"2021-05-27";"torstai";"Koko Suomi";"kaikki";"kaikki";"593";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"21";"2021-05-28";"perjantai";"Koko Suomi";"kaikki";"kaikki";"553";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"21";"2021-05-29";"lauantai";"Koko Suomi";"kaikki";"kaikki";"108";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"21";"2021-05-30";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"73";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"21";"2022-05-23";"maanantai";"Koko Suomi";"kaikki";"kaikki";"2675";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"21";"2022-05-24";"tiistai";"Koko Suomi";"kaikki";"kaikki";"2643";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"21";"2022-05-25";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"2507";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"21";"2022-05-26";"torstai";"Koko Suomi";"kaikki";"kaikki";"745";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"21";"2022-05-27";"perjantai";"Koko Suomi";"kaikki";"kaikki";"1730";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"21";"2022-05-28";"lauantai";"Koko Suomi";"kaikki";"kaikki";"428";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"21";"2022-05-29";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"255";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"21";"2023-05-22";"maanantai";"Koko Suomi";"kaikki";"kaikki";"27";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"21";"2023-05-23";"tiistai";"Koko Suomi";"kaikki";"kaikki";"22";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"21";"2023-05-24";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"26";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"21";"2023-05-25";"torstai";"Koko Suomi";"kaikki";"kaikki";"19";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"21";"2023-05-26";"perjantai";"Koko Suomi";"kaikki";"kaikki";"37";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"21";"2023-05-27";"lauantai";"Koko Suomi";"kaikki";"kaikki";"0";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"21";"2023-05-28";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"0";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"22";"2020-05-25";"maanantai";"Koko Suomi";"kaikki";"kaikki";"199";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"22";"2020-05-26";"tiistai";"Koko Suomi";"kaikki";"kaikki";"235";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"22";"2020-05-27";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"216";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"22";"2020-05-28";"torstai";"Koko Suomi";"kaikki";"kaikki";"255";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"22";"2020-05-29";"perjantai";"Koko Suomi";"kaikki";"kaikki";"187";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"22";"2020-05-30";"lauantai";"Koko Suomi";"kaikki";"kaikki";"31";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"22";"2020-05-31";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"23";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"22";"2021-05-31";"maanantai";"Koko Suomi";"kaikki";"kaikki";"586";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"22";"2021-06-01";"tiistai";"Koko Suomi";"kaikki";"kaikki";"558";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"22";"2021-06-02";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"545";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"22";"2021-06-03";"torstai";"Koko Suomi";"kaikki";"kaikki";"465";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"22";"2021-06-04";"perjantai";"Koko Suomi";"kaikki";"kaikki";"409";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"22";"2021-06-05";"lauantai";"Koko Suomi";"kaikki";"kaikki";"72";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"22";"2021-06-06";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"58";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"22";"2022-05-30";"maanantai";"Koko Suomi";"kaikki";"kaikki";"2427";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"22";"2022-05-31";"tiistai";"Koko Suomi";"kaikki";"kaikki";"2584";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"22";"2022-06-01";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"2799";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"22";"2022-06-02";"torstai";"Koko Suomi";"kaikki";"kaikki";"2189";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"22";"2022-06-03";"perjantai";"Koko Suomi";"kaikki";"kaikki";"2364";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"22";"2022-06-04";"lauantai";"Koko Suomi";"kaikki";"kaikki";"372";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"22";"2022-06-05";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"399";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"22";"2023-05-29";"maanantai";"Koko Suomi";"kaikki";"kaikki";"34";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"22";"2023-05-30";"tiistai";"Koko Suomi";"kaikki";"kaikki";"54";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"22";"2023-05-31";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"27";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"22";"2023-06-01";"torstai";"Koko Suomi";"kaikki";"kaikki";"9";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"22";"2023-06-02";"perjantai";"Koko Suomi";"kaikki";"kaikki";"18";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"22";"2023-06-03";"lauantai";"Koko Suomi";"kaikki";"kaikki";"1";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"22";"2023-06-04";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"2";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"23";"2020-06-01";"maanantai";"Koko Suomi";"kaikki";"kaikki";"201";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"23";"2020-06-02";"tiistai";"Koko Suomi";"kaikki";"kaikki";"284";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"23";"2020-06-03";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"250";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"23";"2020-06-04";"torstai";"Koko Suomi";"kaikki";"kaikki";"239";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"23";"2020-06-05";"perjantai";"Koko Suomi";"kaikki";"kaikki";"238";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"23";"2020-06-06";"lauantai";"Koko Suomi";"kaikki";"kaikki";"28";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"23";"2020-06-07";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"20";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"23";"2021-06-07";"maanantai";"Koko Suomi";"kaikki";"kaikki";"534";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"23";"2021-06-08";"tiistai";"Koko Suomi";"kaikki";"kaikki";"439";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"23";"2021-06-09";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"408";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"23";"2021-06-10";"torstai";"Koko Suomi";"kaikki";"kaikki";"425";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"23";"2021-06-11";"perjantai";"Koko Suomi";"kaikki";"kaikki";"433";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"23";"2021-06-12";"lauantai";"Koko Suomi";"kaikki";"kaikki";"43";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"23";"2021-06-13";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"69";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"23";"2022-06-06";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1988";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"23";"2022-06-07";"tiistai";"Koko Suomi";"kaikki";"kaikki";"2348";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"23";"2022-06-08";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"2191";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"23";"2022-06-09";"torstai";"Koko Suomi";"kaikki";"kaikki";"1929";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"23";"2022-06-10";"perjantai";"Koko Suomi";"kaikki";"kaikki";"1976";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"23";"2022-06-11";"lauantai";"Koko Suomi";"kaikki";"kaikki";"166";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2022";"paiva";"23";"2022-06-12";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"309";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"23";"2023-06-05";"maanantai";"Koko Suomi";"kaikki";"kaikki";"14";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"23";"2023-06-06";"tiistai";"Koko Suomi";"kaikki";"kaikki";"13";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"23";"2023-06-07";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"14";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"23";"2023-06-08";"torstai";"Koko Suomi";"kaikki";"kaikki";"16";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"23";"2023-06-09";"perjantai";"Koko Suomi";"kaikki";"kaikki";"14";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"23";"2023-06-10";"lauantai";"Koko Suomi";"kaikki";"kaikki";"1";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2023";"paiva";"23";"2023-06-11";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"1";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"24";"2020-06-08";"maanantai";"Koko Suomi";"kaikki";"kaikki";"237";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"24";"2020-06-09";"tiistai";"Koko Suomi";"kaikki";"kaikki";"235";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"24";"2020-06-10";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"280";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"24";"2020-06-11";"torstai";"Koko Suomi";"kaikki";"kaikki";"201";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"24";"2020-06-12";"perjantai";"Koko Suomi";"kaikki";"kaikki";"157";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"24";"2020-06-13";"lauantai";"Koko Suomi";"kaikki";"kaikki";"28";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2020";"paiva";"24";"2020-06-14";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"16";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"24";"2021-06-14";"maanantai";"Koko Suomi";"kaikki";"kaikki";"413";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"24";"2021-06-15";"tiistai";"Koko Suomi";"kaikki";"kaikki";"474";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"24";"2021-06-16";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"429";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"24";"2021-06-17";"torstai";"Koko Suomi";"kaikki";"kaikki";"387";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"24";"2021-06-18";"perjantai";"Koko Suomi";"kaikki";"kaikki";"391";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"24";"2021-06-19";"lauantai";"Koko Suomi";"kaikki";"kaikki";"84";"2023/11/20 12:10:23"
"Tartuntatautipäiväraha";"2021";"paiva";"24";"2021-06-20";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"34";"2023/11/20 12:10:23"
