etuus;vuosi;aikatyyppi;viikko;paiva;viikonpaiva;alue;ikaluokka;sukupuoli;saapuneet_hakemukset;updated
Sairauspäiväraha;2020;paiva;17;2020-04-21;tiistai;Koko Suomi;kaikki;kaikki;2996;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;17;2020-04-22;keskiviikko;Koko Suomi;kaikki;kaikki;2258;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;17;2020-04-23;torstai;Koko Suomi;kaikki;kaikki;2748;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;17;2020-04-24;perjantai;Koko Suomi;kaikki;kaikki;2432;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;17;2020-04-25;lauantai;Koko Suomi;kaikki;kaikki;506;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;17;2020-04-26;sunnuntai;Koko Suomi;kaikki;kaikki;155;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;17;2021-04-26;maanantai;Koko Suomi;kaikki;kaikki;1814;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;17;2021-04-27;tiistai;Koko Suomi;kaikki;kaikki;2078;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;17;2021-04-28;keskiviikko;Koko Suomi;kaikki;kaikki;2199;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;17;2021-04-29;torstai;Koko Suomi;kaikki;kaikki;2057;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;17;2021-04-30;perjantai;Koko Suomi;kaikki;kaikki;1883;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;17;2021-05-01;lauantai;Koko Suomi;kaikki;kaikki;501;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;17;2021-05-02;sunnuntai;Koko Suomi;kaikki;kaikki;142;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;18;2020-04-27;maanantai;Koko Suomi;kaikki;kaikki;2231;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;18;2020-04-28;tiistai;Koko Suomi;kaikki;kaikki;2801;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;18;2020-04-29;keskiviikko;Koko Suomi;kaikki;kaikki;2885;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;18;2020-04-30;torstai;Koko Suomi;kaikki;kaikki;2669;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;18;2020-05-01;perjantai;Koko Suomi;kaikki;kaikki;428;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;18;2020-05-02;lauantai;Koko Suomi;kaikki;kaikki;100;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;18;2020-05-03;sunnuntai;Koko Suomi;kaikki;kaikki;162;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;18;2021-05-03;maanantai;Koko Suomi;kaikki;kaikki;1652;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;18;2021-05-04;tiistai;Koko Suomi;kaikki;kaikki;2180;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;18;2021-05-05;keskiviikko;Koko Suomi;kaikki;kaikki;2256;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;18;2021-05-06;torstai;Koko Suomi;kaikki;kaikki;2209;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;18;2021-05-07;perjantai;Koko Suomi;kaikki;kaikki;2181;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;18;2021-05-08;lauantai;Koko Suomi;kaikki;kaikki;559;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;18;2021-05-09;sunnuntai;Koko Suomi;kaikki;kaikki;139;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;19;2020-05-04;maanantai;Koko Suomi;kaikki;kaikki;2248;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;19;2020-05-05;tiistai;Koko Suomi;kaikki;kaikki;2669;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;19;2020-05-06;keskiviikko;Koko Suomi;kaikki;kaikki;2234;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;19;2020-05-07;torstai;Koko Suomi;kaikki;kaikki;2760;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;19;2020-05-08;perjantai;Koko Suomi;kaikki;kaikki;2230;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;19;2020-05-09;lauantai;Koko Suomi;kaikki;kaikki;464;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;19;2020-05-10;sunnuntai;Koko Suomi;kaikki;kaikki;95;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;19;2021-05-10;maanantai;Koko Suomi;kaikki;kaikki;2177;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;19;2021-05-11;tiistai;Koko Suomi;kaikki;kaikki;2441;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;19;2021-05-12;keskiviikko;Koko Suomi;kaikki;kaikki;2658;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;19;2021-05-13;torstai;Koko Suomi;kaikki;kaikki;1032;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;19;2021-05-14;perjantai;Koko Suomi;kaikki;kaikki;1224;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;19;2021-05-15;lauantai;Koko Suomi;kaikki;kaikki;388;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;19;2021-05-16;sunnuntai;Koko Suomi;kaikki;kaikki;191;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;20;2020-05-11;maanantai;Koko Suomi;kaikki;kaikki;2337;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;20;2020-05-12;tiistai;Koko Suomi;kaikki;kaikki;2597;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;20;2020-05-13;keskiviikko;Koko Suomi;kaikki;kaikki;2715;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;20;2020-05-14;torstai;Koko Suomi;kaikki;kaikki;2609;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;20;2020-05-15;perjantai;Koko Suomi;kaikki;kaikki;2543;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;20;2020-05-16;lauantai;Koko Suomi;kaikki;kaikki;552;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;20;2020-05-17;sunnuntai;Koko Suomi;kaikki;kaikki;156;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;20;2021-05-17;maanantai;Koko Suomi;kaikki;kaikki;1893;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;20;2021-05-18;tiistai;Koko Suomi;kaikki;kaikki;2309;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;20;2021-05-19;keskiviikko;Koko Suomi;kaikki;kaikki;2146;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;20;2021-05-20;torstai;Koko Suomi;kaikki;kaikki;2864;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;20;2021-05-21;perjantai;Koko Suomi;kaikki;kaikki;2052;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;20;2021-05-22;lauantai;Koko Suomi;kaikki;kaikki;609;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;20;2021-05-23;sunnuntai;Koko Suomi;kaikki;kaikki;160;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;21;2020-05-18;maanantai;Koko Suomi;kaikki;kaikki;1923;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;21;2020-05-19;tiistai;Koko Suomi;kaikki;kaikki;2611;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;21;2020-05-20;keskiviikko;Koko Suomi;kaikki;kaikki;2295;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;21;2020-05-21;torstai;Koko Suomi;kaikki;kaikki;582;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;21;2020-05-22;perjantai;Koko Suomi;kaikki;kaikki;1204;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;21;2020-05-23;lauantai;Koko Suomi;kaikki;kaikki;393;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;21;2020-05-24;sunnuntai;Koko Suomi;kaikki;kaikki;124;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;21;2021-05-24;maanantai;Koko Suomi;kaikki;kaikki;1795;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;21;2021-05-25;tiistai;Koko Suomi;kaikki;kaikki;2389;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;21;2021-05-26;keskiviikko;Koko Suomi;kaikki;kaikki;2337;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;21;2021-05-27;torstai;Koko Suomi;kaikki;kaikki;2416;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;21;2021-05-28;perjantai;Koko Suomi;kaikki;kaikki;2420;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;21;2021-05-29;lauantai;Koko Suomi;kaikki;kaikki;382;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;21;2021-05-30;sunnuntai;Koko Suomi;kaikki;kaikki;169;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;22;2020-05-25;maanantai;Koko Suomi;kaikki;kaikki;2158;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;22;2020-05-26;tiistai;Koko Suomi;kaikki;kaikki;2189;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;22;2020-05-27;keskiviikko;Koko Suomi;kaikki;kaikki;2321;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;22;2020-05-28;torstai;Koko Suomi;kaikki;kaikki;2736;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;22;2020-05-29;perjantai;Koko Suomi;kaikki;kaikki;2503;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;22;2020-05-30;lauantai;Koko Suomi;kaikki;kaikki;444;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;22;2020-05-31;sunnuntai;Koko Suomi;kaikki;kaikki;131;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;22;2021-05-31;maanantai;Koko Suomi;kaikki;kaikki;1803;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;22;2021-06-01;tiistai;Koko Suomi;kaikki;kaikki;2698;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;22;2021-06-02;keskiviikko;Koko Suomi;kaikki;kaikki;2336;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;22;2021-06-03;torstai;Koko Suomi;kaikki;kaikki;2242;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;22;2021-06-04;perjantai;Koko Suomi;kaikki;kaikki;2318;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;22;2021-06-05;lauantai;Koko Suomi;kaikki;kaikki;304;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;22;2021-06-06;sunnuntai;Koko Suomi;kaikki;kaikki;105;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;23;2020-06-01;maanantai;Koko Suomi;kaikki;kaikki;1878;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;23;2020-06-02;tiistai;Koko Suomi;kaikki;kaikki;2565;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;23;2020-06-03;keskiviikko;Koko Suomi;kaikki;kaikki;2285;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;23;2020-06-04;torstai;Koko Suomi;kaikki;kaikki;2356;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;23;2020-06-05;perjantai;Koko Suomi;kaikki;kaikki;1973;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;23;2020-06-06;lauantai;Koko Suomi;kaikki;kaikki;430;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;23;2020-06-07;sunnuntai;Koko Suomi;kaikki;kaikki;120;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;23;2021-06-07;maanantai;Koko Suomi;kaikki;kaikki;2105;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;23;2021-06-08;tiistai;Koko Suomi;kaikki;kaikki;2132;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;23;2021-06-09;keskiviikko;Koko Suomi;kaikki;kaikki;2173;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;23;2021-06-10;torstai;Koko Suomi;kaikki;kaikki;2239;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;23;2021-06-11;perjantai;Koko Suomi;kaikki;kaikki;2219;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;23;2021-06-12;lauantai;Koko Suomi;kaikki;kaikki;526;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;23;2021-06-13;sunnuntai;Koko Suomi;kaikki;kaikki;140;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;24;2020-06-08;maanantai;Koko Suomi;kaikki;kaikki;2331;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;24;2020-06-09;tiistai;Koko Suomi;kaikki;kaikki;2291;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;24;2020-06-10;keskiviikko;Koko Suomi;kaikki;kaikki;2325;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;24;2020-06-11;torstai;Koko Suomi;kaikki;kaikki;2458;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;24;2020-06-12;perjantai;Koko Suomi;kaikki;kaikki;2434;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;24;2020-06-13;lauantai;Koko Suomi;kaikki;kaikki;493;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;24;2020-06-14;sunnuntai;Koko Suomi;kaikki;kaikki;120;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;24;2021-06-14;maanantai;Koko Suomi;kaikki;kaikki;1922;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;24;2021-06-15;tiistai;Koko Suomi;kaikki;kaikki;2395;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;24;2021-06-16;keskiviikko;Koko Suomi;kaikki;kaikki;2857;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;24;2021-06-17;torstai;Koko Suomi;kaikki;kaikki;2639;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;24;2021-06-18;perjantai;Koko Suomi;kaikki;kaikki;2256;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;24;2021-06-19;lauantai;Koko Suomi;kaikki;kaikki;1389;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;24;2021-06-20;sunnuntai;Koko Suomi;kaikki;kaikki;162;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;25;2020-06-15;maanantai;Koko Suomi;kaikki;kaikki;1966;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;25;2020-06-16;tiistai;Koko Suomi;kaikki;kaikki;2374;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;25;2020-06-17;keskiviikko;Koko Suomi;kaikki;kaikki;2366;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;25;2020-06-18;torstai;Koko Suomi;kaikki;kaikki;1902;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;25;2020-06-19;perjantai;Koko Suomi;kaikki;kaikki;315;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;25;2020-06-20;lauantai;Koko Suomi;kaikki;kaikki;59;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;25;2020-06-21;sunnuntai;Koko Suomi;kaikki;kaikki;118;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;25;2021-06-21;maanantai;Koko Suomi;kaikki;kaikki;1812;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;25;2021-06-22;tiistai;Koko Suomi;kaikki;kaikki;2445;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;25;2021-06-23;keskiviikko;Koko Suomi;kaikki;kaikki;2082;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;25;2021-06-24;torstai;Koko Suomi;kaikki;kaikki;2011;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;25;2021-06-25;perjantai;Koko Suomi;kaikki;kaikki;287;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;25;2021-06-26;lauantai;Koko Suomi;kaikki;kaikki;55;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;25;2021-06-27;sunnuntai;Koko Suomi;kaikki;kaikki;120;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;26;2020-06-22;maanantai;Koko Suomi;kaikki;kaikki;1857;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;26;2020-06-23;tiistai;Koko Suomi;kaikki;kaikki;2187;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;26;2020-06-24;keskiviikko;Koko Suomi;kaikki;kaikki;2063;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;26;2020-06-25;torstai;Koko Suomi;kaikki;kaikki;1992;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;26;2020-06-26;perjantai;Koko Suomi;kaikki;kaikki;2230;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;26;2020-06-27;lauantai;Koko Suomi;kaikki;kaikki;702;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;26;2020-06-28;sunnuntai;Koko Suomi;kaikki;kaikki;123;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;26;2021-06-28;maanantai;Koko Suomi;kaikki;kaikki;1686;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;26;2021-06-29;tiistai;Koko Suomi;kaikki;kaikki;2118;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;26;2021-06-30;keskiviikko;Koko Suomi;kaikki;kaikki;2325;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;26;2021-07-01;torstai;Koko Suomi;kaikki;kaikki;2225;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;26;2021-07-02;perjantai;Koko Suomi;kaikki;kaikki;1897;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;26;2021-07-03;lauantai;Koko Suomi;kaikki;kaikki;536;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;26;2021-07-04;sunnuntai;Koko Suomi;kaikki;kaikki;115;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;27;2020-06-29;maanantai;Koko Suomi;kaikki;kaikki;1908;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;27;2020-06-30;tiistai;Koko Suomi;kaikki;kaikki;2481;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;27;2020-07-01;keskiviikko;Koko Suomi;kaikki;kaikki;2348;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;27;2020-07-02;torstai;Koko Suomi;kaikki;kaikki;2120;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;27;2020-07-03;perjantai;Koko Suomi;kaikki;kaikki;2239;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;27;2020-07-04;lauantai;Koko Suomi;kaikki;kaikki;463;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;27;2020-07-05;sunnuntai;Koko Suomi;kaikki;kaikki;119;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;27;2021-07-05;maanantai;Koko Suomi;kaikki;kaikki;1523;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;27;2021-07-06;tiistai;Koko Suomi;kaikki;kaikki;1931;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;27;2021-07-07;keskiviikko;Koko Suomi;kaikki;kaikki;2074;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;27;2021-07-08;torstai;Koko Suomi;kaikki;kaikki;2105;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;27;2021-07-09;perjantai;Koko Suomi;kaikki;kaikki;1752;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;27;2021-07-10;lauantai;Koko Suomi;kaikki;kaikki;670;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;27;2021-07-11;sunnuntai;Koko Suomi;kaikki;kaikki;118;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;28;2020-07-06;maanantai;Koko Suomi;kaikki;kaikki;1609;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;28;2020-07-07;tiistai;Koko Suomi;kaikki;kaikki;2000;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;28;2020-07-08;keskiviikko;Koko Suomi;kaikki;kaikki;2156;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;28;2020-07-09;torstai;Koko Suomi;kaikki;kaikki;1889;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;28;2020-07-10;perjantai;Koko Suomi;kaikki;kaikki;1930;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;28;2020-07-11;lauantai;Koko Suomi;kaikki;kaikki;559;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;28;2020-07-12;sunnuntai;Koko Suomi;kaikki;kaikki;150;2021/07/13 10:02:58
Sairauspäiväraha;2021;paiva;28;2021-07-12;maanantai;Koko Suomi;kaikki;kaikki;1638;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;29;2020-07-13;maanantai;Koko Suomi;kaikki;kaikki;1536;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;29;2020-07-14;tiistai;Koko Suomi;kaikki;kaikki;1829;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;29;2020-07-15;keskiviikko;Koko Suomi;kaikki;kaikki;2017;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;29;2020-07-16;torstai;Koko Suomi;kaikki;kaikki;1799;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;29;2020-07-17;perjantai;Koko Suomi;kaikki;kaikki;1742;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;29;2020-07-18;lauantai;Koko Suomi;kaikki;kaikki;359;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;29;2020-07-19;sunnuntai;Koko Suomi;kaikki;kaikki;79;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;30;2020-07-20;maanantai;Koko Suomi;kaikki;kaikki;1217;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;30;2020-07-21;tiistai;Koko Suomi;kaikki;kaikki;1760;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;30;2020-07-22;keskiviikko;Koko Suomi;kaikki;kaikki;1787;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;30;2020-07-23;torstai;Koko Suomi;kaikki;kaikki;1593;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;30;2020-07-24;perjantai;Koko Suomi;kaikki;kaikki;1513;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;30;2020-07-25;lauantai;Koko Suomi;kaikki;kaikki;248;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;30;2020-07-26;sunnuntai;Koko Suomi;kaikki;kaikki;85;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;31;2020-07-27;maanantai;Koko Suomi;kaikki;kaikki;1210;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;31;2020-07-28;tiistai;Koko Suomi;kaikki;kaikki;1338;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;31;2020-07-29;keskiviikko;Koko Suomi;kaikki;kaikki;1743;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;31;2020-07-30;torstai;Koko Suomi;kaikki;kaikki;2095;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;31;2020-07-31;perjantai;Koko Suomi;kaikki;kaikki;1567;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;31;2020-08-01;lauantai;Koko Suomi;kaikki;kaikki;446;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;31;2020-08-02;sunnuntai;Koko Suomi;kaikki;kaikki;103;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;32;2020-08-03;maanantai;Koko Suomi;kaikki;kaikki;1402;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;32;2020-08-04;tiistai;Koko Suomi;kaikki;kaikki;1609;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;32;2020-08-05;keskiviikko;Koko Suomi;kaikki;kaikki;1489;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;32;2020-08-06;torstai;Koko Suomi;kaikki;kaikki;1450;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;32;2020-08-07;perjantai;Koko Suomi;kaikki;kaikki;1541;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;32;2020-08-08;lauantai;Koko Suomi;kaikki;kaikki;279;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;32;2020-08-09;sunnuntai;Koko Suomi;kaikki;kaikki;99;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;33;2020-08-10;maanantai;Koko Suomi;kaikki;kaikki;1523;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;33;2020-08-11;tiistai;Koko Suomi;kaikki;kaikki;2082;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;33;2020-08-12;keskiviikko;Koko Suomi;kaikki;kaikki;2091;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;33;2020-08-13;torstai;Koko Suomi;kaikki;kaikki;2302;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;33;2020-08-14;perjantai;Koko Suomi;kaikki;kaikki;1832;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;33;2020-08-15;lauantai;Koko Suomi;kaikki;kaikki;502;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;33;2020-08-16;sunnuntai;Koko Suomi;kaikki;kaikki;97;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;34;2020-08-17;maanantai;Koko Suomi;kaikki;kaikki;1455;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;34;2020-08-18;tiistai;Koko Suomi;kaikki;kaikki;1944;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;34;2020-08-19;keskiviikko;Koko Suomi;kaikki;kaikki;1686;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;34;2020-08-20;torstai;Koko Suomi;kaikki;kaikki;1951;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;34;2020-08-21;perjantai;Koko Suomi;kaikki;kaikki;1669;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;34;2020-08-22;lauantai;Koko Suomi;kaikki;kaikki;643;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;34;2020-08-23;sunnuntai;Koko Suomi;kaikki;kaikki;117;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;35;2020-08-24;maanantai;Koko Suomi;kaikki;kaikki;1604;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;35;2020-08-25;tiistai;Koko Suomi;kaikki;kaikki;1982;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;35;2020-08-26;keskiviikko;Koko Suomi;kaikki;kaikki;2178;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;35;2020-08-27;torstai;Koko Suomi;kaikki;kaikki;2232;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;35;2020-08-28;perjantai;Koko Suomi;kaikki;kaikki;2176;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;35;2020-08-29;lauantai;Koko Suomi;kaikki;kaikki;594;2021/07/13 10:02:58
Sairauspäiväraha;2020;paiva;35;2020-08-30;sunnuntai;Koko Suomi;kaikki;kaikki;131;2021/07/13 10:02:58
