etuus;vuosi;aikatyyppi;viikko;alue;ikaluokka;sukupuoli;saapuneet_hakemukset;updated
Tartuntatautipäiväraha;2020;viikko;33;Koko Suomi;alle 25;kaikki;35;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;33;Koko Suomi;25-34;kaikki;72;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;33;Koko Suomi;35-44;kaikki;66;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;33;Koko Suomi;45-54;kaikki;47;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;33;Koko Suomi;yli 54;kaikki;30;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;33;Koko Suomi;alle 25;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;33;Koko Suomi;25-34;miehet;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;33;Koko Suomi;35-44;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;33;Koko Suomi;45-54;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;33;Koko Suomi;yli 54;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;33;Koko Suomi;alle 25;miehet;11;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;33;Koko Suomi;25-34;miehet;38;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;33;Koko Suomi;35-44;miehet;30;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;33;Koko Suomi;45-54;miehet;13;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;33;Koko Suomi;yli 54;miehet;7;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;33;Koko Suomi;alle 25;naiset;24;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;33;Koko Suomi;25-34;naiset;34;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;33;Koko Suomi;35-44;naiset;36;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;33;Koko Suomi;45-54;naiset;34;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;33;Koko Suomi;yli 54;naiset;23;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;34;Koko Suomi;alle 25;kaikki;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;34;Koko Suomi;25-34;kaikki;4;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;34;Koko Suomi;35-44;kaikki;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;34;Koko Suomi;45-54;kaikki;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;34;Koko Suomi;yli 54;kaikki;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;34;Koko Suomi;alle 25;kaikki;46;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;34;Koko Suomi;25-34;kaikki;104;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;34;Koko Suomi;35-44;kaikki;82;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;34;Koko Suomi;45-54;kaikki;49;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;34;Koko Suomi;yli 54;kaikki;22;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;34;Koko Suomi;alle 25;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;34;Koko Suomi;25-34;miehet;2;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;34;Koko Suomi;35-44;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;34;Koko Suomi;45-54;miehet;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;34;Koko Suomi;yli 54;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;34;Koko Suomi;alle 25;miehet;23;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;34;Koko Suomi;25-34;miehet;47;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;34;Koko Suomi;35-44;miehet;42;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;34;Koko Suomi;45-54;miehet;22;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;34;Koko Suomi;yli 54;miehet;10;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;34;Koko Suomi;alle 25;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;34;Koko Suomi;25-34;naiset;2;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;34;Koko Suomi;35-44;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;34;Koko Suomi;45-54;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;34;Koko Suomi;yli 54;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;34;Koko Suomi;alle 25;naiset;23;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;34;Koko Suomi;25-34;naiset;57;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;34;Koko Suomi;35-44;naiset;40;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;34;Koko Suomi;45-54;naiset;27;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;34;Koko Suomi;yli 54;naiset;12;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;35;Koko Suomi;alle 25;kaikki;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;35;Koko Suomi;25-34;kaikki;2;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;35;Koko Suomi;35-44;kaikki;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;35;Koko Suomi;45-54;kaikki;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;35;Koko Suomi;yli 54;kaikki;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;35;Koko Suomi;alle 25;kaikki;72;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;35;Koko Suomi;25-34;kaikki;147;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;35;Koko Suomi;35-44;kaikki;117;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;35;Koko Suomi;45-54;kaikki;73;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;35;Koko Suomi;yli 54;kaikki;36;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;35;Koko Suomi;alle 25;miehet;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;35;Koko Suomi;25-34;miehet;2;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;35;Koko Suomi;35-44;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;35;Koko Suomi;45-54;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;35;Koko Suomi;yli 54;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;35;Koko Suomi;alle 25;miehet;37;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;35;Koko Suomi;25-34;miehet;63;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;35;Koko Suomi;35-44;miehet;58;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;35;Koko Suomi;45-54;miehet;36;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;35;Koko Suomi;yli 54;miehet;14;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;35;Koko Suomi;alle 25;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;35;Koko Suomi;25-34;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;35;Koko Suomi;35-44;naiset;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;35;Koko Suomi;45-54;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;35;Koko Suomi;yli 54;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;35;Koko Suomi;alle 25;naiset;35;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;35;Koko Suomi;25-34;naiset;84;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;35;Koko Suomi;35-44;naiset;59;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;35;Koko Suomi;45-54;naiset;37;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;35;Koko Suomi;yli 54;naiset;22;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;36;Koko Suomi;alle 25;kaikki;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;36;Koko Suomi;25-34;kaikki;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;36;Koko Suomi;35-44;kaikki;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;36;Koko Suomi;45-54;kaikki;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;36;Koko Suomi;yli 54;kaikki;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;36;Koko Suomi;alle 25;kaikki;80;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;36;Koko Suomi;25-34;kaikki;155;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;36;Koko Suomi;35-44;kaikki;119;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;36;Koko Suomi;45-54;kaikki;84;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;36;Koko Suomi;yli 54;kaikki;49;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;36;Koko Suomi;alle 25;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;36;Koko Suomi;25-34;miehet;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;36;Koko Suomi;35-44;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;36;Koko Suomi;45-54;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;36;Koko Suomi;yli 54;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;36;Koko Suomi;alle 25;miehet;38;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;36;Koko Suomi;25-34;miehet;71;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;36;Koko Suomi;35-44;miehet;56;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;36;Koko Suomi;45-54;miehet;31;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;36;Koko Suomi;yli 54;miehet;25;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;36;Koko Suomi;alle 25;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;36;Koko Suomi;25-34;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;36;Koko Suomi;35-44;naiset;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;36;Koko Suomi;45-54;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;36;Koko Suomi;yli 54;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;36;Koko Suomi;alle 25;naiset;42;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;36;Koko Suomi;25-34;naiset;84;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;36;Koko Suomi;35-44;naiset;63;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;36;Koko Suomi;45-54;naiset;53;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;36;Koko Suomi;yli 54;naiset;24;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;37;Koko Suomi;alle 25;kaikki;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;37;Koko Suomi;25-34;kaikki;3;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;37;Koko Suomi;35-44;kaikki;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;37;Koko Suomi;45-54;kaikki;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;37;Koko Suomi;yli 54;kaikki;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;37;Koko Suomi;alle 25;kaikki;111;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;37;Koko Suomi;25-34;kaikki;169;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;37;Koko Suomi;35-44;kaikki;144;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;37;Koko Suomi;45-54;kaikki;101;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;37;Koko Suomi;yli 54;kaikki;50;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;37;Koko Suomi;alle 25;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;37;Koko Suomi;25-34;miehet;2;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;37;Koko Suomi;35-44;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;37;Koko Suomi;45-54;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;37;Koko Suomi;yli 54;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;37;Koko Suomi;alle 25;miehet;61;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;37;Koko Suomi;25-34;miehet;97;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;37;Koko Suomi;35-44;miehet;86;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;37;Koko Suomi;45-54;miehet;52;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;37;Koko Suomi;yli 54;miehet;23;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;37;Koko Suomi;alle 25;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;37;Koko Suomi;25-34;naiset;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;37;Koko Suomi;35-44;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;37;Koko Suomi;45-54;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;37;Koko Suomi;yli 54;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;37;Koko Suomi;alle 25;naiset;50;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;37;Koko Suomi;25-34;naiset;72;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;37;Koko Suomi;35-44;naiset;58;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;37;Koko Suomi;45-54;naiset;49;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;37;Koko Suomi;yli 54;naiset;27;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;38;Koko Suomi;alle 25;kaikki;89;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;38;Koko Suomi;25-34;kaikki;156;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;38;Koko Suomi;35-44;kaikki;137;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;38;Koko Suomi;45-54;kaikki;89;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;38;Koko Suomi;yli 54;kaikki;50;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;38;Koko Suomi;alle 25;miehet;43;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;38;Koko Suomi;25-34;miehet;87;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;38;Koko Suomi;35-44;miehet;83;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;38;Koko Suomi;45-54;miehet;39;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;38;Koko Suomi;yli 54;miehet;26;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;38;Koko Suomi;alle 25;naiset;46;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;38;Koko Suomi;25-34;naiset;69;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;38;Koko Suomi;35-44;naiset;54;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;38;Koko Suomi;45-54;naiset;50;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;38;Koko Suomi;yli 54;naiset;24;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;39;Koko Suomi;alle 25;kaikki;3;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;39;Koko Suomi;25-34;kaikki;3;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;39;Koko Suomi;35-44;kaikki;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;39;Koko Suomi;45-54;kaikki;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;39;Koko Suomi;yli 54;kaikki;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;39;Koko Suomi;alle 25;kaikki;114;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;39;Koko Suomi;25-34;kaikki;174;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;39;Koko Suomi;35-44;kaikki;162;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;39;Koko Suomi;45-54;kaikki;98;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;39;Koko Suomi;yli 54;kaikki;61;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;39;Koko Suomi;alle 25;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;39;Koko Suomi;25-34;miehet;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;39;Koko Suomi;35-44;miehet;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;39;Koko Suomi;45-54;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;39;Koko Suomi;yli 54;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;39;Koko Suomi;alle 25;miehet;55;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;39;Koko Suomi;25-34;miehet;86;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;39;Koko Suomi;35-44;miehet;80;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;39;Koko Suomi;45-54;miehet;60;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;39;Koko Suomi;yli 54;miehet;32;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;39;Koko Suomi;alle 25;naiset;3;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;39;Koko Suomi;25-34;naiset;2;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;39;Koko Suomi;35-44;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;39;Koko Suomi;45-54;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;39;Koko Suomi;yli 54;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;39;Koko Suomi;alle 25;naiset;59;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;39;Koko Suomi;25-34;naiset;88;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;39;Koko Suomi;35-44;naiset;82;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;39;Koko Suomi;45-54;naiset;38;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;39;Koko Suomi;yli 54;naiset;29;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;40;Koko Suomi;alle 25;kaikki;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;40;Koko Suomi;25-34;kaikki;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;40;Koko Suomi;35-44;kaikki;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;40;Koko Suomi;45-54;kaikki;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;40;Koko Suomi;yli 54;kaikki;2;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;40;Koko Suomi;alle 25;kaikki;137;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;40;Koko Suomi;25-34;kaikki;197;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;40;Koko Suomi;35-44;kaikki;161;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;40;Koko Suomi;45-54;kaikki;130;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;40;Koko Suomi;yli 54;kaikki;73;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;40;Koko Suomi;alle 25;miehet;63;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;40;Koko Suomi;25-34;miehet;97;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;40;Koko Suomi;35-44;miehet;66;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;40;Koko Suomi;45-54;miehet;66;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;40;Koko Suomi;yli 54;miehet;34;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;40;Koko Suomi;alle 25;naiset;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;40;Koko Suomi;25-34;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;40;Koko Suomi;35-44;naiset;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;40;Koko Suomi;45-54;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;40;Koko Suomi;yli 54;naiset;2;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;40;Koko Suomi;alle 25;naiset;74;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;40;Koko Suomi;25-34;naiset;100;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;40;Koko Suomi;35-44;naiset;95;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;40;Koko Suomi;45-54;naiset;64;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;40;Koko Suomi;yli 54;naiset;39;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;41;Koko Suomi;alle 25;kaikki;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;41;Koko Suomi;25-34;kaikki;3;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;41;Koko Suomi;35-44;kaikki;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;41;Koko Suomi;45-54;kaikki;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;41;Koko Suomi;yli 54;kaikki;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;41;Koko Suomi;alle 25;kaikki;159;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;41;Koko Suomi;25-34;kaikki;316;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;41;Koko Suomi;35-44;kaikki;266;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;41;Koko Suomi;45-54;kaikki;165;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;41;Koko Suomi;yli 54;kaikki;141;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;41;Koko Suomi;alle 25;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;41;Koko Suomi;25-34;miehet;2;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;41;Koko Suomi;35-44;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;41;Koko Suomi;45-54;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;41;Koko Suomi;yli 54;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;41;Koko Suomi;alle 25;miehet;74;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;41;Koko Suomi;25-34;miehet;165;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;41;Koko Suomi;35-44;miehet;117;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;41;Koko Suomi;45-54;miehet;79;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;41;Koko Suomi;yli 54;miehet;70;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;41;Koko Suomi;alle 25;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;41;Koko Suomi;25-34;naiset;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;41;Koko Suomi;35-44;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;41;Koko Suomi;45-54;naiset;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;41;Koko Suomi;yli 54;naiset;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;41;Koko Suomi;alle 25;naiset;85;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;41;Koko Suomi;25-34;naiset;151;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;41;Koko Suomi;35-44;naiset;149;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;41;Koko Suomi;45-54;naiset;86;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;41;Koko Suomi;yli 54;naiset;71;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;42;Koko Suomi;alle 25;kaikki;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;42;Koko Suomi;25-34;kaikki;2;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;42;Koko Suomi;35-44;kaikki;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;42;Koko Suomi;45-54;kaikki;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;42;Koko Suomi;yli 54;kaikki;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;42;Koko Suomi;alle 25;kaikki;244;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;42;Koko Suomi;25-34;kaikki;384;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;42;Koko Suomi;35-44;kaikki;336;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;42;Koko Suomi;45-54;kaikki;256;2021/03/02 12:03:58
Tartuntatautipäiväraha;2020;viikko;42;Koko Suomi;yli 54;kaikki;183;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;42;Koko Suomi;alle 25;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;42;Koko Suomi;25-34;miehet;1;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;42;Koko Suomi;35-44;miehet;0;2021/03/02 12:03:58
Tartuntatautipäiväraha;2019;viikko;42;Koko Suomi;45-54;miehet;0;2021/03/02 12:03:58
