etuus;vuosi;aikatyyppi;viikko;alue;ikaluokka;sukupuoli;saapuneet_hakemukset;updated
Tartuntatautipäiväraha;2019;viikko;15;Lappi;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;15;Pirkanmaa;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;15;Pohjanmaa;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;15;Pohjois-Karjala;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;15;Pohjois-Pohjanmaa;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;15;Pohjois-Savo;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;15;Päijät-Häme;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;15;Satakunta;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;15;Uusimaa;kaikki;kaikki;1;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;15;Varsinais-Suomi;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;15;Etelä-Karjala;kaikki;kaikki;8;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;15;Etelä-Pohjanmaa;kaikki;kaikki;7;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;15;Etelä-Savo;kaikki;kaikki;11;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;15;Kainuu;kaikki;kaikki;13;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;15;Kanta-Häme;kaikki;kaikki;11;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;15;Keski-Pohjanmaa;kaikki;kaikki;4;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;15;Keski-Suomi;kaikki;kaikki;26;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;15;Kymenlaakso;kaikki;kaikki;5;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;15;Lappi;kaikki;kaikki;10;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;15;Pirkanmaa;kaikki;kaikki;40;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;15;Pohjanmaa;kaikki;kaikki;17;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;15;Pohjois-Karjala;kaikki;kaikki;3;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;15;Pohjois-Pohjanmaa;kaikki;kaikki;26;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;15;Pohjois-Savo;kaikki;kaikki;23;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;15;Päijät-Häme;kaikki;kaikki;20;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;15;Satakunta;kaikki;kaikki;14;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;15;Uusimaa;kaikki;kaikki;152;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;15;Varsinais-Suomi;kaikki;kaikki;28;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;15;Etelä-Karjala;kaikki;kaikki;73;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;15;Etelä-Pohjanmaa;kaikki;kaikki;62;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;15;Etelä-Savo;kaikki;kaikki;132;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;15;Kainuu;kaikki;kaikki;16;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;15;Kanta-Häme;kaikki;kaikki;186;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;15;Keski-Pohjanmaa;kaikki;kaikki;16;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;15;Keski-Suomi;kaikki;kaikki;174;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;15;Kymenlaakso;kaikki;kaikki;126;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;15;Lappi;kaikki;kaikki;65;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;15;Pirkanmaa;kaikki;kaikki;338;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;15;Pohjanmaa;kaikki;kaikki;165;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;15;Pohjois-Karjala;kaikki;kaikki;28;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;15;Pohjois-Pohjanmaa;kaikki;kaikki;147;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;15;Pohjois-Savo;kaikki;kaikki;70;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;15;Päijät-Häme;kaikki;kaikki;214;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;15;Satakunta;kaikki;kaikki;130;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;15;Uusimaa;kaikki;kaikki;2371;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;15;Varsinais-Suomi;kaikki;kaikki;707;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;16;Etelä-Karjala;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;16;Etelä-Pohjanmaa;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;16;Etelä-Savo;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;16;Kainuu;kaikki;kaikki;1;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;16;Kanta-Häme;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;16;Keski-Pohjanmaa;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;16;Keski-Suomi;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;16;Kymenlaakso;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;16;Lappi;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;16;Pirkanmaa;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;16;Pohjanmaa;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;16;Pohjois-Karjala;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;16;Pohjois-Pohjanmaa;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;16;Pohjois-Savo;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;16;Päijät-Häme;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;16;Satakunta;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;16;Uusimaa;kaikki;kaikki;3;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;16;Varsinais-Suomi;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;16;Etelä-Karjala;kaikki;kaikki;4;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;16;Etelä-Pohjanmaa;kaikki;kaikki;9;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;16;Etelä-Savo;kaikki;kaikki;13;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;16;Kainuu;kaikki;kaikki;11;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;16;Kanta-Häme;kaikki;kaikki;15;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;16;Keski-Pohjanmaa;kaikki;kaikki;13;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;16;Keski-Suomi;kaikki;kaikki;22;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;16;Kymenlaakso;kaikki;kaikki;5;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;16;Lappi;kaikki;kaikki;13;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;16;Pirkanmaa;kaikki;kaikki;51;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;16;Pohjanmaa;kaikki;kaikki;17;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;16;Pohjois-Karjala;kaikki;kaikki;1;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;16;Pohjois-Pohjanmaa;kaikki;kaikki;33;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;16;Pohjois-Savo;kaikki;kaikki;16;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;16;Päijät-Häme;kaikki;kaikki;34;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;16;Satakunta;kaikki;kaikki;5;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;16;Uusimaa;kaikki;kaikki;253;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;16;Varsinais-Suomi;kaikki;kaikki;49;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;16;Etelä-Karjala;kaikki;kaikki;95;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;16;Etelä-Pohjanmaa;kaikki;kaikki;72;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;16;Etelä-Savo;kaikki;kaikki;273;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;16;Kainuu;kaikki;kaikki;9;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;16;Kanta-Häme;kaikki;kaikki;228;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;16;Keski-Pohjanmaa;kaikki;kaikki;38;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;16;Keski-Suomi;kaikki;kaikki;88;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;16;Kymenlaakso;kaikki;kaikki;127;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;16;Lappi;kaikki;kaikki;83;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;16;Pirkanmaa;kaikki;kaikki;320;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;16;Pohjanmaa;kaikki;kaikki;169;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;16;Pohjois-Karjala;kaikki;kaikki;29;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;16;Pohjois-Pohjanmaa;kaikki;kaikki;132;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;16;Pohjois-Savo;kaikki;kaikki;116;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;16;Päijät-Häme;kaikki;kaikki;269;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;16;Satakunta;kaikki;kaikki;98;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;16;Uusimaa;kaikki;kaikki;2242;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;16;Varsinais-Suomi;kaikki;kaikki;572;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;17;Etelä-Karjala;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;17;Etelä-Pohjanmaa;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;17;Etelä-Savo;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;17;Kainuu;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;17;Kanta-Häme;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;17;Keski-Pohjanmaa;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;17;Keski-Suomi;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;17;Kymenlaakso;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;17;Lappi;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;17;Pirkanmaa;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;17;Pohjanmaa;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;17;Pohjois-Karjala;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;17;Pohjois-Pohjanmaa;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;17;Pohjois-Savo;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;17;Päijät-Häme;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;17;Satakunta;kaikki;kaikki;1;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;17;Uusimaa;kaikki;kaikki;2;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;17;Varsinais-Suomi;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;17;Etelä-Karjala;kaikki;kaikki;5;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;17;Etelä-Pohjanmaa;kaikki;kaikki;7;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;17;Etelä-Savo;kaikki;kaikki;9;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;17;Kainuu;kaikki;kaikki;8;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;17;Kanta-Häme;kaikki;kaikki;15;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;17;Keski-Pohjanmaa;kaikki;kaikki;17;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;17;Keski-Suomi;kaikki;kaikki;30;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;17;Kymenlaakso;kaikki;kaikki;6;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;17;Lappi;kaikki;kaikki;37;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;17;Pirkanmaa;kaikki;kaikki;56;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;17;Pohjanmaa;kaikki;kaikki;57;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;17;Pohjois-Karjala;kaikki;kaikki;4;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;17;Pohjois-Pohjanmaa;kaikki;kaikki;41;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;17;Pohjois-Savo;kaikki;kaikki;28;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;17;Päijät-Häme;kaikki;kaikki;18;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;17;Satakunta;kaikki;kaikki;26;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;17;Uusimaa;kaikki;kaikki;344;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;17;Varsinais-Suomi;kaikki;kaikki;68;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;17;Etelä-Karjala;kaikki;kaikki;78;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;17;Etelä-Pohjanmaa;kaikki;kaikki;48;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;17;Etelä-Savo;kaikki;kaikki;214;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;17;Kainuu;kaikki;kaikki;4;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;17;Kanta-Häme;kaikki;kaikki;138;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;17;Keski-Pohjanmaa;kaikki;kaikki;13;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;17;Keski-Suomi;kaikki;kaikki;105;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;17;Kymenlaakso;kaikki;kaikki;110;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;17;Lappi;kaikki;kaikki;61;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;17;Pirkanmaa;kaikki;kaikki;300;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;17;Pohjanmaa;kaikki;kaikki;100;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;17;Pohjois-Karjala;kaikki;kaikki;18;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;17;Pohjois-Pohjanmaa;kaikki;kaikki;86;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;17;Pohjois-Savo;kaikki;kaikki;68;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;17;Päijät-Häme;kaikki;kaikki;285;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;17;Satakunta;kaikki;kaikki;91;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;17;Uusimaa;kaikki;kaikki;2046;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;17;Varsinais-Suomi;kaikki;kaikki;571;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;18;Etelä-Karjala;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;18;Etelä-Pohjanmaa;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;18;Etelä-Savo;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;18;Kainuu;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;18;Kanta-Häme;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;18;Keski-Pohjanmaa;kaikki;kaikki;1;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;18;Keski-Suomi;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;18;Kymenlaakso;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;18;Lappi;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;18;Pirkanmaa;kaikki;kaikki;1;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;18;Pohjanmaa;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;18;Pohjois-Karjala;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;18;Pohjois-Pohjanmaa;kaikki;kaikki;1;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;18;Pohjois-Savo;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;18;Päijät-Häme;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;18;Satakunta;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;18;Uusimaa;kaikki;kaikki;1;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;18;Varsinais-Suomi;kaikki;kaikki;1;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;18;Etelä-Karjala;kaikki;kaikki;7;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;18;Etelä-Pohjanmaa;kaikki;kaikki;14;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;18;Etelä-Savo;kaikki;kaikki;21;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;18;Kainuu;kaikki;kaikki;11;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;18;Kanta-Häme;kaikki;kaikki;28;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;18;Keski-Pohjanmaa;kaikki;kaikki;7;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;18;Keski-Suomi;kaikki;kaikki;44;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;18;Kymenlaakso;kaikki;kaikki;13;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;18;Lappi;kaikki;kaikki;28;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;18;Pirkanmaa;kaikki;kaikki;77;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;18;Pohjanmaa;kaikki;kaikki;47;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;18;Pohjois-Karjala;kaikki;kaikki;14;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;18;Pohjois-Pohjanmaa;kaikki;kaikki;53;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;18;Pohjois-Savo;kaikki;kaikki;28;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;18;Päijät-Häme;kaikki;kaikki;34;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;18;Satakunta;kaikki;kaikki;37;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;18;Uusimaa;kaikki;kaikki;398;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;18;Varsinais-Suomi;kaikki;kaikki;76;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;18;Etelä-Karjala;kaikki;kaikki;64;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;18;Etelä-Pohjanmaa;kaikki;kaikki;73;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;18;Etelä-Savo;kaikki;kaikki;282;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;18;Kainuu;kaikki;kaikki;10;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;18;Kanta-Häme;kaikki;kaikki;124;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;18;Keski-Pohjanmaa;kaikki;kaikki;13;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;18;Keski-Suomi;kaikki;kaikki;112;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;18;Kymenlaakso;kaikki;kaikki;63;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;18;Lappi;kaikki;kaikki;70;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;18;Pirkanmaa;kaikki;kaikki;344;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;18;Pohjanmaa;kaikki;kaikki;100;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;18;Pohjois-Karjala;kaikki;kaikki;16;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;18;Pohjois-Pohjanmaa;kaikki;kaikki;78;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;18;Pohjois-Savo;kaikki;kaikki;57;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;18;Päijät-Häme;kaikki;kaikki;320;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;18;Satakunta;kaikki;kaikki;82;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;18;Uusimaa;kaikki;kaikki;1816;2021/07/01 10:04:09
Tartuntatautipäiväraha;2021;viikko;18;Varsinais-Suomi;kaikki;kaikki;493;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;19;Etelä-Karjala;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;19;Etelä-Pohjanmaa;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;19;Etelä-Savo;kaikki;kaikki;1;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;19;Kainuu;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;19;Kanta-Häme;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;19;Keski-Pohjanmaa;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;19;Keski-Suomi;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;19;Kymenlaakso;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;19;Lappi;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;19;Pirkanmaa;kaikki;kaikki;1;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;19;Pohjanmaa;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;19;Pohjois-Karjala;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;19;Pohjois-Pohjanmaa;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;19;Pohjois-Savo;kaikki;kaikki;1;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;19;Päijät-Häme;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;19;Satakunta;kaikki;kaikki;0;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;19;Uusimaa;kaikki;kaikki;1;2021/07/01 10:04:09
Tartuntatautipäiväraha;2019;viikko;19;Varsinais-Suomi;kaikki;kaikki;1;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;19;Etelä-Karjala;kaikki;kaikki;7;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;19;Etelä-Pohjanmaa;kaikki;kaikki;31;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;19;Etelä-Savo;kaikki;kaikki;26;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;19;Kainuu;kaikki;kaikki;17;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;19;Kanta-Häme;kaikki;kaikki;52;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;19;Keski-Pohjanmaa;kaikki;kaikki;10;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;19;Keski-Suomi;kaikki;kaikki;59;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;19;Kymenlaakso;kaikki;kaikki;21;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;19;Lappi;kaikki;kaikki;62;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;19;Pirkanmaa;kaikki;kaikki;69;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;19;Pohjanmaa;kaikki;kaikki;56;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;19;Pohjois-Karjala;kaikki;kaikki;17;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;19;Pohjois-Pohjanmaa;kaikki;kaikki;63;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;19;Pohjois-Savo;kaikki;kaikki;35;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;19;Päijät-Häme;kaikki;kaikki;28;2021/07/01 10:04:09
Tartuntatautipäiväraha;2020;viikko;19;Satakunta;kaikki;kaikki;29;2021/07/01 10:04:09
