vuosi;viikko;matkojen_maara;matkojen_maara_kertyma;alue;aikatyyppi;pituus_keskiarvo;pituus_viikkosumma;pituus_viikkosumma_kertyma;asiakkaiden_maara;paiva;updated
2019;36;3235;107657;Lappi;viikko;73,5228593508501;237846,450;7418922,310;1202;2019-09-09;2021/03/02 07:38:21
2019;37;3424;111081;Lappi;viikko;69,1398948598131;236735,000;7655657,310;1212;2019-09-16;2021/03/02 07:38:21
2019;38;3413;114494;Lappi;viikko;69,4790155288602;237131,880;7892789,190;1294;2019-09-23;2021/03/02 07:38:21
2019;39;3575;118069;Lappi;viikko;72,4203216783217;258902,650;8151691,840;1346;2019-09-30;2021/03/02 07:38:21
2019;40;3421;121490;Lappi;viikko;69,4479713534054;237581,510;8389273,350;1289;2019-10-07;2021/03/02 07:38:21
2019;41;3481;124971;Lappi;viikko;66,6751422005171;232096,170;8621369,520;1301;2019-10-14;2021/03/02 07:38:21
2019;42;3249;128220;Lappi;viikko;64,7589904586027;210401,960;8831771,480;1216;2019-10-21;2021/03/02 07:38:21
2019;43;3513;131733;Lappi;viikko;67,8181611158554;238245,200;9070016,680;1312;2019-10-28;2021/03/02 07:38:21
2019;44;3847;135580;Lappi;viikko;69,3222952950351;266682,870;9336699,550;1394;2019-11-04;2021/03/02 07:38:21
2019;45;3839;139419;Lappi;viikko;74,4178301641052;285690,050;9622389,600;1385;2019-11-11;2021/03/02 07:38:21
2019;46;4008;143427;Lappi;viikko;66,3924126746507;266100,790;9888490,390;1412;2019-11-18;2021/03/02 07:38:21
2019;47;3812;147239;Lappi;viikko;70,4293048268625;268476,510;10156966,900;1371;2019-11-25;2021/03/02 07:38:21
2019;48;3961;151200;Lappi;viikko;72,9973718757889;289142,590;10446109,490;1441;2019-12-02;2021/03/02 07:38:21
2019;49;3607;154807;Lappi;viikko;75,4500887163848;272148,470;10718257,960;1319;2019-12-09;2021/03/02 07:38:21
2019;50;4120;158927;Lappi;viikko;74,7370097087379;307916,480;11026174,440;1417;2019-12-16;2021/03/02 07:38:21
2019;51;3631;162558;Lappi;viikko;74,9927981272377;272298,850;11298473,290;1327;2019-12-23;2021/03/02 07:38:21
2019;52;1475;164033;Lappi;viikko;68,7867322033898;101460,430;11399933,720;605;2019-12-30;2021/03/02 07:38:21
2021;1;4907;4907;Pirkanmaa;viikko;28,0300248624414;137543,332;137543,332;2082;2021-01-04;2021/03/02 07:38:21
2021;2;7785;12692;Pirkanmaa;viikko;28,5014892742453;221884,094;359427,426;3120;2021-01-11;2021/03/02 07:38:21
2021;3;7879;20571;Pirkanmaa;viikko;28,5306761010280;224793,197;584220,623;3146;2021-01-18;2021/03/02 07:38:21
2020;1;4229;4229;Pirkanmaa;viikko;27,9976803026720;118402,190;118402,190;1798;2020-01-06;2021/03/02 07:38:21
2020;2;7718;11947;Pirkanmaa;viikko;28,7267362010884;221712,950;340115,140;2955;2020-01-13;2021/03/02 07:38:21
2020;3;7904;19851;Pirkanmaa;viikko;28,0864081477733;221994,970;562110,110;3066;2020-01-20;2021/03/02 07:38:21
2020;4;7955;27806;Pirkanmaa;viikko;28,0675373978630;223277,260;785387,370;3091;2020-01-27;2021/03/02 07:38:21
2020;5;7988;35794;Pirkanmaa;viikko;28,5522245868803;228075,170;1013462,540;3095;2020-02-03;2021/03/02 07:38:21
2020;6;7969;43763;Pirkanmaa;viikko;27,1478466557912;216341,190;1229803,730;3105;2020-02-10;2021/03/02 07:38:21
2020;7;8375;52138;Pirkanmaa;viikko;27,3392489552239;228966,210;1458769,940;3182;2020-02-17;2021/03/02 07:38:21
2020;8;7627;59765;Pirkanmaa;viikko;27,6394401468467;210806,010;1669575,950;2908;2020-02-24;2021/03/02 07:38:21
2020;9;7401;67166;Pirkanmaa;viikko;26,9417713822456;199396,050;1868972,000;2860;2020-03-02;2021/03/02 07:38:21
2020;10;8218;75384;Pirkanmaa;viikko;27,8923789243125;229219,570;2098191,570;3109;2020-03-09;2021/03/02 07:38:21
2020;11;7022;82406;Pirkanmaa;viikko;28,2857391056679;198622,460;2296814,030;2792;2020-03-16;2021/03/02 07:38:21
2020;12;4054;86460;Pirkanmaa;viikko;30,3099925999013;122876,710;2419690,740;1674;2020-03-23;2021/03/02 07:38:21
2020;13;3886;90346;Pirkanmaa;viikko;27,4551724137931;106690,800;2526381,540;1530;2020-03-30;2021/03/02 07:38:21
2020;14;3961;94307;Pirkanmaa;viikko;27,6686266094421;109595,430;2635976,970;1568;2020-04-06;2021/03/02 07:38:21
2020;15;3178;97485;Pirkanmaa;viikko;26,0039458779106;82640,540;2718617,510;1283;2020-04-13;2021/03/02 07:38:21
2020;16;4406;101891;Pirkanmaa;viikko;26,6431956423059;117389,920;2836007,430;1694;2020-04-20;2021/03/02 07:38:21
2020;17;4439;106330;Pirkanmaa;viikko;26,6404167605317;118256,810;2954264,240;1721;2020-04-27;2021/03/02 07:38:21
2020;18;4345;110675;Pirkanmaa;viikko;25,4333141542002;110507,750;3064771,990;1741;2020-05-04;2021/03/02 07:38:21
2020;19;4909;115584;Pirkanmaa;viikko;27,0372234671012;132725,730;3197497,720;1969;2020-05-11;2021/03/02 07:38:21
2020;20;5701;121285;Pirkanmaa;viikko;26,8235064023855;152920,810;3350418,530;2212;2020-05-18;2021/03/02 07:38:21
2020;21;5160;126445;Pirkanmaa;viikko;27,6609302325581;142730,400;3493148,930;2036;2020-05-25;2021/03/02 07:38:21
2020;22;6061;132506;Pirkanmaa;viikko;27,9648704834186;169495,080;3662644,010;2419;2020-06-01;2021/03/02 07:38:21
2020;23;6505;139011;Pirkanmaa;viikko;27,6096894696387;179601,030;3842245,040;2501;2020-06-08;2021/03/02 07:38:21
2020;24;6816;145827;Pirkanmaa;viikko;27,7664744718310;189256,290;4031501,330;2619;2020-06-15;2021/03/02 07:38:21
2020;25;5776;151603;Pirkanmaa;viikko;27,5325727146814;159028,140;4190529,470;2279;2020-06-22;2021/03/02 07:38:21
2020;26;6151;157754;Pirkanmaa;viikko;26,3210225979516;161900,610;4352430,080;2339;2020-06-29;2021/03/02 07:38:21
2020;27;5769;163523;Pirkanmaa;viikko;25,1467082683307;145071,360;4497501,440;2316;2020-07-06;2021/03/02 07:38:21
2020;28;5468;168991;Pirkanmaa;viikko;24,5185223116313;134067,280;4631568,720;2210;2020-07-13;2021/03/02 07:38:21
2020;29;5369;174360;Pirkanmaa;viikko;25,1293108586329;134919,270;4766487,990;2089;2020-07-20;2021/03/02 07:38:21
2020;30;5274;179634;Pirkanmaa;viikko;25,3994671975730;133956,790;4900444,780;2056;2020-07-27;2021/03/02 07:38:21
2020;31;5849;185483;Pirkanmaa;viikko;27,6997862882544;162016,050;5062460,830;2286;2020-08-03;2021/03/02 07:38:21
2020;32;6545;192028;Pirkanmaa;viikko;27,8386661573720;182204,070;5244664,900;2539;2020-08-10;2021/03/02 07:38:21
2020;33;7665;199693;Pirkanmaa;viikko;28,1799452054795;215999,280;5460664,180;2879;2020-08-17;2021/03/02 07:38:21
2020;34;7768;207461;Pirkanmaa;viikko;26,3104801750772;204379,810;5665043,990;3015;2020-08-24;2021/03/02 07:38:21
2020;35;7920;215381;Pirkanmaa;viikko;27,9029696969697;220991,520;5886035,510;3025;2020-08-31;2021/03/02 07:38:21
2020;36;8041;223422;Pirkanmaa;viikko;27,0428590971272;217451,630;6103487,140;3072;2020-09-07;2021/03/02 07:38:21
2020;37;8128;231550;Pirkanmaa;viikko;26,7803543307087;217670,720;6321157,860;3073;2020-09-14;2021/03/02 07:38:21
2020;38;8181;239731;Pirkanmaa;viikko;27,5971763843051;225772,500;6546930,360;3045;2020-09-21;2021/03/02 07:38:21
2020;39;8581;248312;Pirkanmaa;viikko;28,1432805034378;241497,490;6788427,850;3147;2020-09-28;2021/03/02 07:38:21
2020;40;8462;256774;Pirkanmaa;viikko;27,2037638856062;230198,250;7018626,100;3135;2020-10-05;2021/03/02 07:38:21
2020;41;8042;264816;Pirkanmaa;viikko;26,5913106192489;213847,320;7232473,420;3000;2020-10-12;2021/03/02 07:38:21
2020;42;8109;272925;Pirkanmaa;viikko;26,8183820446418;217470,260;7449943,680;2996;2020-10-19;2021/03/02 07:38:21
2020;43;8917;281842;Pirkanmaa;viikko;26,9918952562521;240686,730;7690630,410;3260;2020-10-26;2021/03/02 07:38:21
2020;44;8800;290642;Pirkanmaa;viikko;26,9101284090909;236809,130;7927439,540;3196;2020-11-02;2021/03/02 07:38:21
2020;45;8935;299577;Pirkanmaa;viikko;26,9521141578064;240817,140;8168256,680;3284;2020-11-09;2021/03/02 07:38:21
2020;46;9093;308670;Pirkanmaa;viikko;26,3701451666117;239783,730;8408040,410;3271;2020-11-16;2021/03/02 07:38:21
2020;47;8969;317639;Pirkanmaa;viikko;26,0332199799309;233491,950;8641532,360;3324;2020-11-23;2021/03/02 07:38:21
2020;48;8831;326470;Pirkanmaa;viikko;26,7744660853810;236445,310;8877977,670;3223;2020-11-30;2021/03/02 07:38:21
2020;49;8676;335146;Pirkanmaa;viikko;26,6965364223144;231619,150;9109596,820;3165;2020-12-07;2021/03/02 07:38:21
2020;50;8700;343846;Pirkanmaa;viikko;26,8948804597701;233985,460;9343582,280;3220;2020-12-14;2021/03/02 07:38:21
2020;51;7970;351816;Pirkanmaa;viikko;27,8972114178168;222340,775;9565923,055;3009;2020-12-21;2021/03/02 07:38:21
2020;52;4192;356008;Pirkanmaa;viikko;25,6323528148855;107450,823;9673373,878;1682;2020-12-28;2021/03/02 07:38:21
2019;1;5210;5210;Pirkanmaa;viikko;27,3014587332054;142240,600;142240,600;2199;2019-01-07;2021/03/02 07:38:21
2019;2;7385;12595;Pirkanmaa;viikko;28,0676912660799;207279,900;349520,500;2943;2019-01-14;2021/03/02 07:38:21
2019;3;7898;20493;Pirkanmaa;viikko;27,9941884021271;221098,100;570618,600;3070;2019-01-21;2021/03/02 07:38:21
2019;4;7706;28199;Pirkanmaa;viikko;27,2069309628861;209656,610;780275,210;2996;2019-01-28;2021/03/02 07:38:21
2019;5;7934;36133;Pirkanmaa;viikko;27,1362490547013;215299,000;995574,210;3031;2019-02-04;2021/03/02 07:38:21
2019;6;8059;44192;Pirkanmaa;viikko;26,8620300285395;216481,100;1212055,310;3070;2019-02-11;2021/03/02 07:38:21
2019;7;8260;52452;Pirkanmaa;viikko;26,9788813559322;222845,560;1434900,870;3205;2019-02-18;2021/03/02 07:38:21
2019;8;7976;60428;Pirkanmaa;viikko;26,5060807422267;211412,500;1646313,370;3052;2019-02-25;2021/03/02 07:38:21
2019;9;6862;67290;Pirkanmaa;viikko;26,4999431652579;181842,610;1828155,980;2603;2019-03-04;2021/03/02 07:38:21
2019;10;8386;75676;Pirkanmaa;viikko;28,0167553064632;234948,510;2063104,490;3098;2019-03-11;2021/03/02 07:38:21
2019;11;7997;83673;Pirkanmaa;viikko;26,4874352882331;211820,020;2274924,510;2994;2019-03-18;2021/03/02 07:38:21
2019;12;8129;91802;Pirkanmaa;viikko;27,1434370771313;220649,000;2495573,510;3001;2019-03-25;2021/03/02 07:38:21
2019;13;8084;99886;Pirkanmaa;viikko;26,7180479960416;215988,700;2711562,210;2991;2019-04-01;2021/03/02 07:38:21
2019;14;7811;107697;Pirkanmaa;viikko;26,0494750992191;203472,450;2915034,660;2928;2019-04-08;2021/03/02 07:38:21
2019;15;8296;115993;Pirkanmaa;viikko;26,9874758919961;223888,100;3138922,760;3046;2019-04-15;2021/03/02 07:38:21
2019;16;5442;121435;Pirkanmaa;viikko;26,6285483278207;144912,560;3283835,320;2303;2019-04-22;2021/03/02 07:38:21
2019;17;8288;129723;Pirkanmaa;viikko;27,1234254343629;224798,950;3508634,270;2969;2019-04-29;2021/03/02 07:38:21
2019;18;6975;136698;Pirkanmaa;viikko;27,1377663082437;189285,920;3697920,190;2654;2019-05-06;2021/03/02 07:38:21
2019;19;8244;144942;Pirkanmaa;viikko;27,0031416787967;222613,900;3920534,090;3106;2019-05-13;2021/03/02 07:38:21
2019;20;8913;153855;Pirkanmaa;viikko;26,8202356109054;239048,760;4159582,850;3119;2019-05-20;2021/03/02 07:38:21
2019;21;9153;163008;Pirkanmaa;viikko;26,4779056047198;242352,270;4401935,120;3096;2019-05-27;2021/03/02 07:38:21
2019;22;7414;170422;Pirkanmaa;viikko;26,5584812516860;196904,580;4598839,700;2589;2019-06-03;2021/03/02 07:38:21
2019;23;8935;179357;Pirkanmaa;viikko;28,2518030218243;252429,860;4851269,560;3003;2019-06-10;2021/03/02 07:38:21
2019;24;8258;187615;Pirkanmaa;viikko;29,1096028093970;240387,100;5091656,660;2919;2019-06-17;2021/03/02 07:38:21
2019;25;6241;193856;Pirkanmaa;viikko;27,8404838968114;173752,460;5265409,120;2411;2019-06-24;2021/03/02 07:38:21
2019;26;6474;200330;Pirkanmaa;viikko;26,4588538770466;171294,620;5436703,740;2426;2019-07-01;2021/03/02 07:38:21
2019;27;5647;205977;Pirkanmaa;viikko;25,9069629891978;146296,620;5583000,360;2152;2019-07-08;2021/03/02 07:38:21
2019;28;5456;211433;Pirkanmaa;viikko;26,2536766862170;143240,060;5726240,420;2066;2019-07-15;2021/03/02 07:38:21
2019;29;4898;216331;Pirkanmaa;viikko;26,4273193140057;129441,010;5855681,430;1866;2019-07-22;2021/03/02 07:38:21
2019;30;5045;221376;Pirkanmaa;viikko;26,4364202180377;133371,740;5989053,170;1960;2019-07-29;2021/03/02 07:38:21
2019;31;5676;227052;Pirkanmaa;viikko;26,1180320648344;148245,950;6137299,120;2168;2019-08-05;2021/03/02 07:38:21
2019;32;6431;233483;Pirkanmaa;viikko;26,8135826465557;172438,150;6309737,270;2474;2019-08-12;2021/03/02 07:38:21
2019;33;7762;241245;Pirkanmaa;viikko;26,7123408915228;207341,190;6517078,460;2916;2019-08-19;2021/03/02 07:38:21
2019;34;7958;249203;Pirkanmaa;viikko;27,8580271424981;221694,180;6738772,640;2949;2019-08-26;2021/03/02 07:38:21
2019;35;8098;257301;Pirkanmaa;viikko;25,6316411459620;207565,030;6946337,670;2960;2019-09-02;2021/03/02 07:38:21
2019;36;8224;265525;Pirkanmaa;viikko;27,0017631322957;222062,500;7168400,170;3033;2019-09-09;2021/03/02 07:38:21
2019;37;8448;273973;Pirkanmaa;viikko;28,0601846590909;237052,440;7405452,610;3139;2019-09-16;2021/03/02 07:38:21
2019;38;8338;282311;Pirkanmaa;viikko;27,2956560326217;227591,180;7633043,790;3128;2019-09-23;2021/03/02 07:38:21
2019;39;8623;290934;Pirkanmaa;viikko;26,9274857938073;232195,710;7865239,500;3178;2019-09-30;2021/03/02 07:38:21
2019;40;8387;299321;Pirkanmaa;viikko;26,5930416120186;223035,840;8088275,340;3126;2019-10-07;2021/03/02 07:38:21
2019;41;8015;307336;Pirkanmaa;viikko;26,3132439176544;210900,650;8299175,990;2982;2019-10-14;2021/03/02 07:38:21
2019;42;7561;314897;Pirkanmaa;viikko;26,1564369792356;197768,820;8496944,810;2797;2019-10-21;2021/03/02 07:38:21
2019;43;8513;323410;Pirkanmaa;viikko;27,8625525666627;237193,910;8734138,720;3142;2019-10-28;2021/03/02 07:38:21
2019;44;8534;331944;Pirkanmaa;viikko;27,1238024373096;231474,530;8965613,250;3150;2019-11-04;2021/03/02 07:38:21
2019;45;8566;340510;Pirkanmaa;viikko;27,0209082418865;231461,100;9197074,350;3160;2019-11-11;2021/03/02 07:38:21
2019;46;8827;349337;Pirkanmaa;viikko;27,7563339753030;245005,160;9442079,510;3168;2019-11-18;2021/03/02 07:38:21
2019;47;8793;358130;Pirkanmaa;viikko;27,9157250085295;245462,970;9687542,480;3216;2019-11-25;2021/03/02 07:38:21
2019;48;9347;367477;Pirkanmaa;viikko;28,8621236760458;269774,270;9957316,750;3362;2019-12-02;2021/03/02 07:38:21
2019;49;7778;375255;Pirkanmaa;viikko;28,7205528413474;223388,460;10180705,210;2999;2019-12-09;2021/03/02 07:38:21
2019;50;8960;384215;Pirkanmaa;viikko;28,2869988839286;253451,510;10434156,720;3293;2019-12-16;2021/03/02 07:38:21
2019;51;8047;392262;Pirkanmaa;viikko;28,7135429352554;231057,880;10665214,600;2972;2019-12-23;2021/03/02 07:38:21
2019;52;2954;395216;Pirkanmaa;viikko;26,0986966824645;77095,550;10742310,150;1231;2019-12-30;2021/03/02 07:38:21
2021;1;1313;1313;Pohjanmaa;viikko;48,7441888804265;64001,120;64001,120;568;2021-01-04;2021/03/02 07:38:21
2021;2;2051;3364;Pohjanmaa;viikko;52,7483227693808;108186,810;172187,930;855;2021-01-11;2021/03/02 07:38:21
2021;3;2150;5514;Pohjanmaa;viikko;57,9166372093023;124520,770;296708,700;896;2021-01-18;2021/03/02 07:38:21
2020;1;1165;1165;Pohjanmaa;viikko;48,7578540772532;56802,900;56802,900;528;2020-01-06;2021/03/02 07:38:21
2020;2;1922;3087;Pohjanmaa;viikko;48,3904734651405;93006,490;149809,390;789;2020-01-13;2021/03/02 07:38:21
2020;3;1924;5011;Pohjanmaa;viikko;50,2080769230769;96600,340;246409,730;786;2020-01-20;2021/03/02 07:38:21
2020;4;1924;6935;Pohjanmaa;viikko;49,2806081081081;94815,890;341225,620;780;2020-01-27;2021/03/02 07:38:21
2020;5;1995;8930;Pohjanmaa;viikko;51,4242305764411;102591,340;443816,960;825;2020-02-03;2021/03/02 07:38:21
2020;6;1919;10849;Pohjanmaa;viikko;48,6586034392913;93375,860;537192,820;797;2020-02-10;2021/03/02 07:38:21
2020;7;1975;12824;Pohjanmaa;viikko;49,6484405063291;98055,670;635248,490;821;2020-02-17;2021/03/02 07:38:21
2020;8;1813;14637;Pohjanmaa;viikko;48,5986651958081;88109,380;723357,870;747;2020-02-24;2021/03/02 07:38:21
2020;9;1681;16318;Pohjanmaa;viikko;53,1404699583581;89329,130;812687,000;699;2020-03-02;2021/03/02 07:38:21
2020;10;2060;18378;Pohjanmaa;viikko;50,6722475728155;104384,830;917071,830;820;2020-03-09;2021/03/02 07:38:21
2020;11;1903;20281;Pohjanmaa;viikko;54,1156121912769;102982,010;1020053,840;745;2020-03-16;2021/03/02 07:38:21
2020;12;1114;21395;Pohjanmaa;viikko;64,2352244165171;71558,040;1091611,880;487;2020-03-23;2021/03/02 07:38:21
2020;13;1102;22497;Pohjanmaa;viikko;56,5627949183303;62332,200;1153944,080;469;2020-03-30;2021/03/02 07:38:21
2020;14;1124;23621;Pohjanmaa;viikko;60,5099555160142;68013,190;1221957,270;459;2020-04-06;2021/03/02 07:38:21
2020;15;884;24505;Pohjanmaa;viikko;53,0399321266968;46887,300;1268844,570;370;2020-04-13;2021/03/02 07:38:21
2020;16;1226;25731;Pohjanmaa;viikko;50,9079445350734;62413,140;1331257,710;513;2020-04-20;2021/03/02 07:38:21
2020;17;1282;27013;Pohjanmaa;viikko;53,7804836193448;68946,580;1400204,290;497;2020-04-27;2021/03/02 07:38:21
2020;18;1096;28109;Pohjanmaa;viikko;50,2525547445255;55076,800;1455281,090;450;2020-05-04;2021/03/02 07:38:21
2020;19;1314;29423;Pohjanmaa;viikko;54,2125342465753;71235,270;1526516,360;564;2020-05-11;2021/03/02 07:38:21
2020;20;1466;30889;Pohjanmaa;viikko;54,7101637107776;80205,100;1606721,460;576;2020-05-18;2021/03/02 07:38:21
2020;21;1227;32116;Pohjanmaa;viikko;51,3689812550937;63029,740;1669751,200;522;2020-05-25;2021/03/02 07:38:21
2020;22;1522;33638;Pohjanmaa;viikko;51,2826609724047;78052,210;1747803,410;620;2020-06-01;2021/03/02 07:38:21
2020;23;1619;35257;Pohjanmaa;viikko;49,0352810376776;79388,120;1827191,530;651;2020-06-08;2021/03/02 07:38:21
2020;24;1672;36929;Pohjanmaa;viikko;47,6510227272727;79672,510;1906864,040;673;2020-06-15;2021/03/02 07:38:21
2020;25;1489;38418;Pohjanmaa;viikko;49,2212357286770;73290,420;1980154,460;601;2020-06-22;2021/03/02 07:38:21
2020;26;1640;40058;Pohjanmaa;viikko;48,0255487804878;78761,900;2058916,360;659;2020-06-29;2021/03/02 07:38:21
2020;27;1402;41460;Pohjanmaa;viikko;47,0888730385164;66018,600;2124934,960;582;2020-07-06;2021/03/02 07:38:21
2020;28;1268;42728;Pohjanmaa;viikko;45,4054022082019;57574,050;2182509,010;545;2020-07-13;2021/03/02 07:38:21
2020;29;1280;44008;Pohjanmaa;viikko;48,0739843750000;61534,700;2244043,710;550;2020-07-20;2021/03/02 07:38:21
2020;30;1215;45223;Pohjanmaa;viikko;52,5658765432099;63867,540;2307911,250;503;2020-07-27;2021/03/02 07:38:21
2020;31;1328;46551;Pohjanmaa;viikko;47,7430572289157;63402,780;2371314,030;556;2020-08-03;2021/03/02 07:38:21
2020;32;1571;48122;Pohjanmaa;viikko;44,0080521960535;69136,650;2440450,680;629;2020-08-10;2021/03/02 07:38:21
2020;33;1722;49844;Pohjanmaa;viikko;48,3221835075494;83210,800;2523661,480;706;2020-08-17;2021/03/02 07:38:21
2020;34;1883;51727;Pohjanmaa;viikko;49,5879022835900;93374,020;2617035,500;756;2020-08-24;2021/03/02 07:38:21
2020;35;1927;53654;Pohjanmaa;viikko;51,3764400622730;99002,400;2716037,900;761;2020-08-31;2021/03/02 07:38:21
2020;36;1986;55640;Pohjanmaa;viikko;46,4701510574018;92289,720;2808327,620;810;2020-09-07;2021/03/02 07:38:21
2020;37;1986;57626;Pohjanmaa;viikko;45,7101309164149;90780,320;2899107,940;815;2020-09-14;2021/03/02 07:38:21
2020;38;1958;59584;Pohjanmaa;viikko;46,7872931562819;91609,520;2990717,460;799;2020-09-21;2021/03/02 07:38:21
2020;39;1969;61553;Pohjanmaa;viikko;49,1117420010157;96701,020;3087418,480;791;2020-09-28;2021/03/02 07:38:21
2020;40;2199;63752;Pohjanmaa;viikko;49,8350704865848;109587,320;3197005,800;841;2020-10-05;2021/03/02 07:38:21
2020;41;1805;65557;Pohjanmaa;viikko;52,0667811634349;93980,540;3290986,340;730;2020-10-12;2021/03/02 07:38:21
2020;42;1788;67345;Pohjanmaa;viikko;47,8667617449664;85585,770;3376572,110;730;2020-10-19;2021/03/02 07:38:21
2020;43;2025;69370;Pohjanmaa;viikko;51,7175407407407;104728,020;3481300,130;800;2020-10-26;2021/03/02 07:38:21
2020;44;1982;71352;Pohjanmaa;viikko;52,3681685166498;103793,710;3585093,840;781;2020-11-02;2021/03/02 07:38:21
2020;45;2003;73355;Pohjanmaa;viikko;51,9730703944084;104102,060;3689195,900;809;2020-11-09;2021/03/02 07:38:21
2020;46;1955;75310;Pohjanmaa;viikko;45,6943580562660;89332,470;3778528,370;812;2020-11-16;2021/03/02 07:38:21
2020;47;1951;77261;Pohjanmaa;viikko;50,9457713992824;99395,200;3877923,570;811;2020-11-23;2021/03/02 07:38:21
2020;48;2089;79350;Pohjanmaa;viikko;51,2176878889421;106993,750;3984917,320;852;2020-11-30;2021/03/02 07:38:21
2020;49;2069;81419;Pohjanmaa;viikko;46,0307878202030;95237,700;4080155,020;833;2020-12-07;2021/03/02 07:38:21
2020;50;2048;83467;Pohjanmaa;viikko;56,6760546875000;116072,560;4196227,580;838;2020-12-14;2021/03/02 07:38:21
2020;51;2021;85488;Pohjanmaa;viikko;54,8674270163285;110887,070;4307114,650;828;2020-12-21;2021/03/02 07:38:21
2020;52;1095;86583;Pohjanmaa;viikko;47,6033059360731;52125,620;4359240,270;474;2020-12-28;2021/03/02 07:38:21
2019;1;1297;1297;Pohjanmaa;viikko;46,8830763299923;60807,350;60807,350;611;2019-01-07;2021/03/02 07:38:21
2019;2;1696;2993;Pohjanmaa;viikko;50,7475235849057;86067,800;146875,150;777;2019-01-14;2021/03/02 07:38:21
2019;3;1817;4810;Pohjanmaa;viikko;50,6789212988443;92083,600;238958,750;823;2019-01-21;2021/03/02 07:38:21
2019;4;1696;6506;Pohjanmaa;viikko;49,8633254716981;84568,200;323526,950;747;2019-01-28;2021/03/02 07:38:21
2019;5;1753;8259;Pohjanmaa;viikko;46,6412435824301;81762,100;405289,050;787;2019-02-04;2021/03/02 07:38:21
2019;6;1774;10033;Pohjanmaa;viikko;47,6927846674183;84607,000;489896,050;788;2019-02-11;2021/03/02 07:38:21
2019;7;1755;11788;Pohjanmaa;viikko;43,0754700854701;75597,450;565493,500;795;2019-02-18;2021/03/02 07:38:21
2019;8;1790;13578;Pohjanmaa;viikko;45,7564245810056;81904,000;647397,500;782;2019-02-25;2021/03/02 07:38:21
2019;9;1586;15164;Pohjanmaa;viikko;49,3571878940731;78280,500;725678,000;717;2019-03-04;2021/03/02 07:38:21
2019;10;1847;17011;Pohjanmaa;viikko;51,3392528424472;94823,600;820501,600;816;2019-03-11;2021/03/02 07:38:21
2019;11;1796;18807;Pohjanmaa;viikko;47,2849443207127;84923,760;905425,360;799;2019-03-18;2021/03/02 07:38:21
2019;12;1735;20542;Pohjanmaa;viikko;48,9032276657061;84847,100;990272,460;761;2019-03-25;2021/03/02 07:38:21
2019;13;1667;22209;Pohjanmaa;viikko;46,7375824835033;77911,550;1068184,010;741;2019-04-01;2021/03/02 07:38:21
2019;14;1723;23932;Pohjanmaa;viikko;49,1824550203134;84741,370;1152925,380;760;2019-04-08;2021/03/02 07:38:21
2019;15;1789;25721;Pohjanmaa;viikko;47,1538177752935;84358,180;1237283,560;770;2019-04-15;2021/03/02 07:38:21
2019;16;1273;26994;Pohjanmaa;viikko;43,6779811468971;55602,070;1292885,630;589;2019-04-22;2021/03/02 07:38:21
2019;17;1772;28766;Pohjanmaa;viikko;46,0042268623025;81519,490;1374405,120;759;2019-04-29;2021/03/02 07:38:21
2019;18;1530;30296;Pohjanmaa;viikko;43,7578496732026;66949,510;1441354,630;670;2019-05-06;2021/03/02 07:38:21
2019;19;1754;32050;Pohjanmaa;viikko;43,9410490307868;77072,600;1518427,230;768;2019-05-13;2021/03/02 07:38:21
2019;20;1920;33970;Pohjanmaa;viikko;51,8182656250000;99491,070;1617918,300;772;2019-05-20;2021/03/02 07:38:21
2019;21;2097;36067;Pohjanmaa;viikko;49,5045398187887;103811,020;1721729,320;799;2019-05-27;2021/03/02 07:38:21
2019;22;1571;37638;Pohjanmaa;viikko;50,5284914067473;79380,260;1801109,580;644;2019-06-03;2021/03/02 07:38:21
2019;23;1904;39542;Pohjanmaa;viikko;48,2923949579832;91948,720;1893058,300;724;2019-06-10;2021/03/02 07:38:21
2019;24;2033;41575;Pohjanmaa;viikko;56,9040875553369;115686,010;2008744,310;765;2019-06-17;2021/03/02 07:38:21
2019;25;1647;43222;Pohjanmaa;viikko;54,2181663630844;89297,320;2098041,630;659;2019-06-24;2021/03/02 07:38:21
2019;26;1576;44798;Pohjanmaa;viikko;47,5196383248731;74890,950;2172932,580;624;2019-07-01;2021/03/02 07:38:21
2019;27;1365;46163;Pohjanmaa;viikko;53,1705494505495;72577,800;2245510,380;545;2019-07-08;2021/03/02 07:38:21
2019;28;1314;47477;Pohjanmaa;viikko;55,2514003044140;72600,340;2318110,720;557;2019-07-15;2021/03/02 07:38:21
2019;29;1039;48516;Pohjanmaa;viikko;56,2130895091434;58405,400;2376516,120;435;2019-07-22;2021/03/02 07:38:21
2019;30;1219;49735;Pohjanmaa;viikko;56,2802296964725;68605,600;2445121,720;520;2019-07-29;2021/03/02 07:38:21
2019;31;1257;50992;Pohjanmaa;viikko;50,2627684964201;63180,300;2508302,020;517;2019-08-05;2021/03/02 07:38:21
2019;32;1581;52573;Pohjanmaa;viikko;48,4639215686274;76621,460;2584923,480;602;2019-08-12;2021/03/02 07:38:21
2019;33;1759;54332;Pohjanmaa;viikko;50,1991415577032;88300,290;2673223,770;710;2019-08-19;2021/03/02 07:38:21
2019;34;1831;56163;Pohjanmaa;viikko;58,6544128891316;107396,230;2780620,000;736;2019-08-26;2021/03/02 07:38:21
