vuosi,viikko,matkojen_maara,matkojen_maara_kertyma,alue,aikatyyppi,pituus_keskiarvo,pituus_viikkosumma,pituus_viikkosumma_kertyma,asiakkaiden_maara,mk_valinen_osuus,paiva,updated
2019,34,1831,56163,Pohjanmaa,viikko,58.65441288913162,107396.23,2780620,736,14.2,2019-08-26,2023-10-30T08:13:05Z
2019,34,2645,78084,Pohjois-Karjala,viikko,47.64162570888469,126012.1,3884753.33,1089,3.7,2019-08-26,2023-10-30T08:13:05Z
2019,34,6861,212853,Pohjois-Pohjanmaa,viikko,47.84871447310888,328290.03,10026979.72,2494,2.6,2019-08-26,2023-10-30T08:13:05Z
2019,34,4544,133615,Pohjois-Savo,viikko,40.157486795774645,182475.62,5446258.12,1802,1.7,2019-08-26,2023-10-30T08:13:05Z
2019,34,2291,67747,Päijät-Häme,viikko,29.18597119161938,66865.06,1919997.82,868,6.9,2019-08-26,2023-10-30T08:13:05Z
2019,34,3830,113804,Satakunta,viikko,35.12231592689295,134518.47,3754393.97,1415,9.1,2019-08-26,2023-10-30T08:13:05Z
2019,34,14468,432212,Uusimaa,viikko,21.96356787392867,317768.9,9802379.86,5419,1.7,2019-08-26,2023-10-30T08:13:05Z
2019,34,8101,233138,Varsinais-Suomi,viikko,23.334867300333293,189035.76,5262582.35,2853,1.3,2019-08-26,2023-10-30T08:13:05Z
2019,33,76867,2285819,Koko Suomi,viikko,36.000882953673226,2767279.87,82335361.36,28977,5.8,2019-08-19,2023-10-30T08:13:05Z
2019,33,2556,71776,Etelä-Karjala,viikko,35.0566979655712,89604.92,2270015.2,973,5.4,2019-08-19,2023-10-30T08:13:05Z
2019,33,3627,117167,Etelä-Pohjanmaa,viikko,49.057160187482765,177930.32,5844746.17,1359,9.6,2019-08-19,2023-10-30T08:13:05Z
2019,33,3096,92901,Etelä-Savo,viikko,47.728204134366926,147766.52,4309018.34,1216,17.9,2019-08-19,2023-10-30T08:13:05Z
2019,33,1837,55472,Kainuu,viikko,60.36314643440392,110887.1,3313763.64,694,15,2019-08-19,2023-10-30T08:13:05Z
2019,33,2600,82558,Kanta-Häme,viikko,30.932946153846153,80425.66,2697246.62,950,19.5,2019-08-19,2023-10-30T08:13:05Z
2019,33,815,26476,Keski-Pohjanmaa,viikko,50.073865030674845,40810.2,1329764.71,325,13.1,2019-08-19,2023-10-30T08:13:05Z
2019,33,4502,128211,Keski-Suomi,viikko,39.23529098178587,176637.28,5034199.47,1694,5.8,2019-08-19,2023-10-30T08:13:05Z
2019,33,2844,85373,Kymenlaakso,viikko,34.173551336146275,97189.58,2775521.6,1181,12.2,2019-08-19,2023-10-30T08:13:05Z
2019,33,3203,98102,Lappi,viikko,73.2832656884171,234726.3,6714491.03,1174,10.5,2019-08-19,2023-10-30T08:13:05Z
2019,33,7764,241259,Pirkanmaa,viikko,26.709452601751675,207372.19,6517295.76,2916,2.4,2019-08-19,2023-10-30T08:13:05Z
2019,33,1759,54332,Pohjanmaa,viikko,50.19914155770324,88300.29,2673223.77,710,12.3,2019-08-19,2023-10-30T08:13:05Z
2019,33,2600,75439,Pohjois-Karjala,viikko,48.754592307692306,126761.94,3758741.23,1061,3.4,2019-08-19,2023-10-30T08:13:05Z
2019,33,6782,205992,Pohjois-Pohjanmaa,viikko,46.44300206428782,314976.44,9698689.69,2496,3.4,2019-08-19,2023-10-30T08:13:05Z
