tyyppi;vuosi;aikatyyppi;kuukausi;viikko;paiva;viikonpaiva;alue;aluetaso;palvelukanava;saatavuusaika_ka;hakemukset_sahkoiset_osuus;puhelinpalvelun_vastausprosentti;puhelinpalvelun_jonotusajan_keskiarvo_min;updated
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Heinävesi;kunta;verkkopalvelu;NA;74,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Ilomantsi;kunta;verkkopalvelu;NA;61,5000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Ilomantsi;kunta;verkkopalvelu;NA;61,5000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Ilomantsi;kunta;verkkopalvelu;NA;63,5000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Joensuu;kunta;verkkopalvelu;NA;71,5000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Joensuu;kunta;verkkopalvelu;NA;71,8000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Joensuu;kunta;verkkopalvelu;NA;73,0000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Juuka;kunta;verkkopalvelu;NA;67,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Juuka;kunta;verkkopalvelu;NA;65,8000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Juuka;kunta;verkkopalvelu;NA;64,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Kitee;kunta;verkkopalvelu;NA;72,1000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Kitee;kunta;verkkopalvelu;NA;72,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Kitee;kunta;verkkopalvelu;NA;69,2000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Kontiolahti;kunta;verkkopalvelu;NA;71,4000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Kontiolahti;kunta;verkkopalvelu;NA;72,2000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Kontiolahti;kunta;verkkopalvelu;NA;71,4000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Lieksa;kunta;verkkopalvelu;NA;61,7000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Lieksa;kunta;verkkopalvelu;NA;63,4000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Lieksa;kunta;verkkopalvelu;NA;61,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Liperi;kunta;verkkopalvelu;NA;70,5000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Liperi;kunta;verkkopalvelu;NA;69,6000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Liperi;kunta;verkkopalvelu;NA;74,1000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Nurmes;kunta;verkkopalvelu;NA;64,6000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Nurmes;kunta;verkkopalvelu;NA;64,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Nurmes;kunta;verkkopalvelu;NA;62,8000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Outokumpu;kunta;verkkopalvelu;NA;67,4000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Outokumpu;kunta;verkkopalvelu;NA;69,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Outokumpu;kunta;verkkopalvelu;NA;71,4000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Polvijärvi;kunta;verkkopalvelu;NA;70,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Polvijärvi;kunta;verkkopalvelu;NA;68,1000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Polvijärvi;kunta;verkkopalvelu;NA;72,7000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Rääkkylä;kunta;verkkopalvelu;NA;69,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Rääkkylä;kunta;verkkopalvelu;NA;67,0000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Rääkkylä;kunta;verkkopalvelu;NA;72,1000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Tohmajärvi;kunta;verkkopalvelu;NA;72,1000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Tohmajärvi;kunta;verkkopalvelu;NA;71,0000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Tohmajärvi;kunta;verkkopalvelu;NA;71,8000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Alavieska;kunta;verkkopalvelu;NA;69,0000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Alavieska;kunta;verkkopalvelu;NA;68,0000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Alavieska;kunta;verkkopalvelu;NA;68,9000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Haapajärvi;kunta;verkkopalvelu;NA;67,6000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Haapajärvi;kunta;verkkopalvelu;NA;68,6000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Haapajärvi;kunta;verkkopalvelu;NA;71,5000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Haapavesi;kunta;verkkopalvelu;NA;66,1000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Haapavesi;kunta;verkkopalvelu;NA;70,6000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Haapavesi;kunta;verkkopalvelu;NA;70,7000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Hailuoto;kunta;verkkopalvelu;NA;72,0000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Hailuoto;kunta;verkkopalvelu;NA;72,8000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Hailuoto;kunta;verkkopalvelu;NA;74,7000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Ii;kunta;verkkopalvelu;NA;71,6000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Ii;kunta;verkkopalvelu;NA;68,2000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Ii;kunta;verkkopalvelu;NA;80,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Kalajoki;kunta;verkkopalvelu;NA;63,8000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Kalajoki;kunta;verkkopalvelu;NA;68,9000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Kalajoki;kunta;verkkopalvelu;NA;74,4000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Kempele;kunta;verkkopalvelu;NA;67,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Kempele;kunta;verkkopalvelu;NA;77,2000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Kempele;kunta;verkkopalvelu;NA;81,2000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Kuusamo;kunta;verkkopalvelu;NA;65,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Kuusamo;kunta;verkkopalvelu;NA;61,5000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Kuusamo;kunta;verkkopalvelu;NA;73,1000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Kärsämäki;kunta;verkkopalvelu;NA;66,8000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Kärsämäki;kunta;verkkopalvelu;NA;70,6000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Kärsämäki;kunta;verkkopalvelu;NA;70,0000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Liminka;kunta;verkkopalvelu;NA;68,5000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Liminka;kunta;verkkopalvelu;NA;69,7000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Liminka;kunta;verkkopalvelu;NA;76,4000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Lumijoki;kunta;verkkopalvelu;NA;68,9000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Lumijoki;kunta;verkkopalvelu;NA;63,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Lumijoki;kunta;verkkopalvelu;NA;69,2000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Merijärvi;kunta;verkkopalvelu;NA;71,0000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Merijärvi;kunta;verkkopalvelu;NA;71,9000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Merijärvi;kunta;verkkopalvelu;NA;69,4000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Muhos;kunta;verkkopalvelu;NA;63,9000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Muhos;kunta;verkkopalvelu;NA;59,8000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Muhos;kunta;verkkopalvelu;NA;77,4000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Nivala;kunta;verkkopalvelu;NA;67,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Nivala;kunta;verkkopalvelu;NA;65,1000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Nivala;kunta;verkkopalvelu;NA;69,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Oulainen;kunta;verkkopalvelu;NA;73,7000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Oulainen;kunta;verkkopalvelu;NA;68,5000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Oulainen;kunta;verkkopalvelu;NA;64,4000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Oulu;kunta;verkkopalvelu;NA;73,7000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Oulu;kunta;verkkopalvelu;NA;73,6000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Oulu;kunta;verkkopalvelu;NA;81,0000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Pudasjärvi;kunta;verkkopalvelu;NA;52,8000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Pudasjärvi;kunta;verkkopalvelu;NA;53,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Pudasjärvi;kunta;verkkopalvelu;NA;70,0000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Pyhäjoki;kunta;verkkopalvelu;NA;60,7000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Pyhäjoki;kunta;verkkopalvelu;NA;65,7000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Pyhäjoki;kunta;verkkopalvelu;NA;70,1000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Pyhäjärvi;kunta;verkkopalvelu;NA;68,5000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Pyhäjärvi;kunta;verkkopalvelu;NA;70,1000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Pyhäjärvi;kunta;verkkopalvelu;NA;75,8000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Pyhäntä;kunta;verkkopalvelu;NA;68,5000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Pyhäntä;kunta;verkkopalvelu;NA;63,0000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Pyhäntä;kunta;verkkopalvelu;NA;73,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Raahe;kunta;verkkopalvelu;NA;61,1000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Raahe;kunta;verkkopalvelu;NA;60,9000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Raahe;kunta;verkkopalvelu;NA;62,7000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Reisjärvi;kunta;verkkopalvelu;NA;60,7000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Reisjärvi;kunta;verkkopalvelu;NA;66,5000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Reisjärvi;kunta;verkkopalvelu;NA;67,6000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Sievi;kunta;verkkopalvelu;NA;68,2000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Sievi;kunta;verkkopalvelu;NA;68,4000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Sievi;kunta;verkkopalvelu;NA;71,6000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Siikajoki;kunta;verkkopalvelu;NA;70,0000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Siikajoki;kunta;verkkopalvelu;NA;68,0000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Siikajoki;kunta;verkkopalvelu;NA;69,5000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Siikalatva;kunta;verkkopalvelu;NA;71,6000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Siikalatva;kunta;verkkopalvelu;NA;71,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Siikalatva;kunta;verkkopalvelu;NA;81,4000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Taivalkoski;kunta;verkkopalvelu;NA;53,5000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Taivalkoski;kunta;verkkopalvelu;NA;62,4000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Taivalkoski;kunta;verkkopalvelu;NA;72,8000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Tyrnävä;kunta;verkkopalvelu;NA;72,2000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Tyrnävä;kunta;verkkopalvelu;NA;73,1000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Tyrnävä;kunta;verkkopalvelu;NA;77,8000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Utajärvi;kunta;verkkopalvelu;NA;55,6000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Utajärvi;kunta;verkkopalvelu;NA;62,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Utajärvi;kunta;verkkopalvelu;NA;70,4000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Vaala;kunta;verkkopalvelu;NA;59,8000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Vaala;kunta;verkkopalvelu;NA;59,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Vaala;kunta;verkkopalvelu;NA;70,9000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Ylivieska;kunta;verkkopalvelu;NA;73,9000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Ylivieska;kunta;verkkopalvelu;NA;73,2000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Ylivieska;kunta;verkkopalvelu;NA;74,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Iisalmi;kunta;verkkopalvelu;NA;68,9000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Iisalmi;kunta;verkkopalvelu;NA;68,0000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Iisalmi;kunta;verkkopalvelu;NA;67,1000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Joroinen;kunta;verkkopalvelu;NA;76,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Joroinen;kunta;verkkopalvelu;NA;70,5000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Joroinen;kunta;verkkopalvelu;NA;74,2000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Kaavi;kunta;verkkopalvelu;NA;73,4000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Kaavi;kunta;verkkopalvelu;NA;71,6000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Kaavi;kunta;verkkopalvelu;NA;66,4000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Keitele;kunta;verkkopalvelu;NA;70,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Keitele;kunta;verkkopalvelu;NA;70,5000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Keitele;kunta;verkkopalvelu;NA;64,6000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Kiuruvesi;kunta;verkkopalvelu;NA;66,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Kiuruvesi;kunta;verkkopalvelu;NA;69,5000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Kiuruvesi;kunta;verkkopalvelu;NA;72,1000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Kuopio;kunta;verkkopalvelu;NA;69,5000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Kuopio;kunta;verkkopalvelu;NA;71,0000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Kuopio;kunta;verkkopalvelu;NA;73,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Lapinlahti;kunta;verkkopalvelu;NA;67,9000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Lapinlahti;kunta;verkkopalvelu;NA;67,4000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Lapinlahti;kunta;verkkopalvelu;NA;73,1000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Leppävirta;kunta;verkkopalvelu;NA;69,2000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Leppävirta;kunta;verkkopalvelu;NA;66,8000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Leppävirta;kunta;verkkopalvelu;NA;70,2000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Pielavesi;kunta;verkkopalvelu;NA;66,5000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Pielavesi;kunta;verkkopalvelu;NA;65,2000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Pielavesi;kunta;verkkopalvelu;NA;57,2000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Rautalampi;kunta;verkkopalvelu;NA;64,1000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Rautalampi;kunta;verkkopalvelu;NA;66,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Rautalampi;kunta;verkkopalvelu;NA;64,1000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Rautavaara;kunta;verkkopalvelu;NA;72,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Rautavaara;kunta;verkkopalvelu;NA;70,8000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Rautavaara;kunta;verkkopalvelu;NA;73,9000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Siilinjärvi;kunta;verkkopalvelu;NA;73,2000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Siilinjärvi;kunta;verkkopalvelu;NA;69,3000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Siilinjärvi;kunta;verkkopalvelu;NA;72,9000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Sonkajärvi;kunta;verkkopalvelu;NA;69,1000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Sonkajärvi;kunta;verkkopalvelu;NA;72,1000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Sonkajärvi;kunta;verkkopalvelu;NA;67,8000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2019;kuukausi;1;NA;NA;NA;Suonenjoki;kunta;verkkopalvelu;NA;62,8000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2020;kuukausi;1;NA;NA;NA;Suonenjoki;kunta;verkkopalvelu;NA;61,2000000000000;NA;NA;2021/02/18 10:02:35
verkkohakemusten osuus;2021;kuukausi;1;NA;NA;NA;Suonenjoki;kunta;verkkopalvelu;NA;62,0000000000000;NA;NA;2021/02/18 10:02:35
